configName,simTime,src,dst,policyMode,reachable,feasible,totalDelay,totalTrustCost,budget,hops,computeTimeMs,pipMasked,pipCandidates,pipDijkstraMs,pipNodesExpanded,lambda
Ch6-OV-G4-GNN-Strict,11.06,3,86,RLPolicy,1,0,0.0234683,2.54959,2.30259,7,0.361236,34,40,0.227225,45,1.00124
Ch6-OV-G4-GNN-Strict,11.3471,1,71,RLPolicy,0,0,0.033321,2.46721,2.30259,5,0.282873,6,10,0.222048,4,1
Ch6-OV-G4-GNN-Strict,11.5304,0,5,RLPolicy,0,0,0.0381359,4.93441,2.30259,9,0.275122,81,89,0.224409,56,1
Ch6-OV-G4-GNN-Strict,11.8236,5,46,RLPolicy,0,0,0.0392054,4.93441,2.30259,9,0.337418,81,89,0.232122,1,1
Ch6-OV-G4-GNN-Strict,12.0273,2,4,RLPolicy,0,0,0.0383146,4.93441,2.30259,9,0.357797,88,96,0.264072,60,1
Ch6-OV-G4-GNN-Strict,12.0348,4,59,RLPolicy,0,0,0.0350295,4.93441,2.30259,9,0.251779,91,99,0.202847,5,1
Ch6-OV-G4-GNN-Strict,12.5044,6,36,RLPolicy,0,0,0.0294763,4.62903,2.30259,9,0.391093,59,67,0.331368,30,1
Ch6-OV-G4-GNN-Strict,12.8287,9,76,RLPolicy,1,1,0.00479919,2.07944,2.30259,5,0.523363,43,48,0.40081,71,0.998884
Ch6-OV-G4-GNN-Strict,13.06,3,86,RLPolicy,1,0,0.0223151,2.46721,2.30259,6,0.305233,39,44,0.210657,71,1.00206
Ch6-OV-G4-GNN-Strict,13.1394,12,32,RLPolicy,1,1,0.0324868,0.693147,2.30259,3,0.459065,0,22,0.371835,71,0.991953
Ch6-OV-G4-GNN-Strict,13.3471,1,71,RLPolicy,0,0,0.0333317,2.46721,2.30259,5,0.268069,6,10,0.24547,73,1
Ch6-OV-G4-GNN-Strict,13.3654,7,23,RLPolicy,0,0,0.0408553,4.62903,2.30259,9,0.405303,76,84,0.350591,33,1
