simTime,src,dst,hops,realDelayMs,trustCost,budget,violated,policyMode
41.0392,82,265,1,1.93782,0.164577,2.30259,0,RLPolicy
41.1425,245,149,3,4.17419,0.689995,2.30259,0,RLPolicy
41.4431,381,387,4,4.84827,0.552489,2.30259,0,RLPolicy
41.4476,122,192,3,4.2794,0.737516,2.30259,0,RLPolicy
41.5116,115,411,1,1.96889,0.24513,2.30259,0,RLPolicy
41.5276,76,297,2,3.43826,0.236335,2.30259,0,RLPolicy
41.5314,396,370,2,3.43121,0.491012,2.30259,0,RLPolicy
41.8208,56,150,3,4.02377,0.459697,2.30259,0,RLPolicy
41.8229,427,256,1,3.45068,0.0854977,2.30259,0,RLPolicy
41.907,297,53,1,19.2835,0.239579,2.30259,0,RLPolicy
42.1214,350,454,3,4.00592,0.799846,2.30259,0,RLPolicy
42.4492,99,387,2,2.86466,0.499951,2.30259,0,RLPolicy
42.5073,333,285,1,2.27419,0.189802,2.30259,0,RLPolicy
42.5117,243,272,3,3.94124,0.401938,2.30259,0,RLPolicy
42.5409,58,568,3,3.81215,0.401816,2.30259,0,RLPolicy
42.6139,378,285,2,2.83973,0.488907,2.30259,0,RLPolicy
42.8087,89,422,2,2.96221,0.322619,2.30259,0,RLPolicy
42.8497,112,540,3,4.56383,0.38595,2.30259,0,RLPolicy
42.927,221,467,3,3.74644,0.375272,2.30259,0,RLPolicy
43.0415,82,122,3,4.22043,0.314848,2.30259,0,RLPolicy
43.0495,294,223,3,3.86576,0.540935,2.30259,0,RLPolicy
43.1103,44,436,1,2.14021,0.100882,2.30259,0,RLPolicy
43.1205,421,163,3,4.51718,0.360461,2.30259,0,RLPolicy
43.3098,171,261,3,17.6921,0.305095,2.30259,0,RLPolicy
43.4097,52,341,1,1.81718,0.165022,2.30259,0,RLPolicy
43.4501,173,545,2,3.25764,0.417555,2.30259,0,RLPolicy
43.509,48,102,2,2.77217,0.359336,2.30259,0,RLPolicy
43.6142,348,378,3,4.54147,0.369348,2.30259,0,RLPolicy
43.9144,444,500,3,4.09464,0.326464,2.30259,0,RLPolicy
44.0338,256,302,1,1.98987,0.36068,2.30259,0,RLPolicy
44.1332,359,503,3,4.41633,0.777329,2.30259,0,RLPolicy
44.2432,261,503,3,4.0355,0.377504,2.30259,0,RLPolicy
44.5118,243,246,3,4.03715,0.635906,2.30259,0,RLPolicy
44.6145,267,110,3,4.75792,0.671813,2.30259,0,RLPolicy
44.8182,102,138,3,3.80029,0.662475,2.30259,0,RLPolicy
44.834,441,382,2,2.8588,0.694837,2.30259,0,RLPolicy
44.8449,475,518,3,3.82388,0.512504,2.30259,0,RLPolicy
44.9271,221,424,3,3.82931,0.520607,2.30259,0,RLPolicy
45.0208,409,587,3,4.03572,0.498529,2.30259,0,RLPolicy
45.4115,52,215,3,3.68319,0.429282,2.30259,0,RLPolicy
45.5385,233,406,3,4.6905,0.56749,2.30259,0,RLPolicy
45.7237,461,595,2,2.97166,0.705214,2.30259,0,RLPolicy
45.7269,298,375,1,2.1444,0.157617,2.30259,0,RLPolicy
45.8198,30,302,4,4.86143,0.595727,2.30259,0,RLPolicy
45.9132,444,550,2,2.94947,0.204036,2.30259,0,RLPolicy
45.9364,95,357,2,3.2011,0.375949,2.30259,0,RLPolicy
46.0248,339,32,3,4.88164,0.478876,2.30259,0,RLPolicy
46.1495,65,532,3,4.13715,0.277944,2.30259,0,RLPolicy
46.4261,454,253,3,3.94719,0.474275,2.30259,0,RLPolicy
46.5097,243,28,1,1.92838,0.352021,2.30259,0,RLPolicy
46.5358,406,506,2,2.98692,0.400199,2.30259,0,RLPolicy
46.7188,158,564,3,3.81748,0.61044,2.30259,0,RLPolicy
46.937,32,325,3,4.4943,0.44244,2.30259,0,RLPolicy
47.4115,52,36,3,3.6734,0.587137,2.30259,0,RLPolicy
47.529,503,218,3,3.7838,0.622398,2.30259,0,RLPolicy
47.6116,348,177,1,1.93368,0.350439,2.30259,0,RLPolicy
47.6193,257,307,2,2.64159,0.316086,2.30259,0,RLPolicy
47.8212,56,461,3,4.37973,0.466344,2.30259,0,RLPolicy
47.9393,459,603,2,2.60558,0.163099,2.30259,0,RLPolicy
48.1311,520,433,3,4.3699,0.287538,2.30259,0,RLPolicy
48.1417,41,575,3,3.65753,0.771406,2.30259,0,RLPolicy
48.2177,125,605,3,3.93715,0.517973,2.30259,0,RLPolicy
48.3424,215,237,3,4.40792,1.02536,2.30259,0,RLPolicy
