simTime,src,dst,hops,realDelayMs,trustCost,budget,violated,policyMode
31.2271,22,110,3,4.21431,0.616416,2.30259,0,ExactBaseline
31.3068,200,226,1,32.8653,0.246538,2.30259,0,ExactBaseline
31.6085,188,260,3,33.7966,1.00007,2.30259,0,ExactBaseline
31.613,236,296,2,2.96009,0.489728,2.30259,0,ExactBaseline
31.8077,219,299,2,32.6325,0.492683,2.30259,0,ExactBaseline
31.8145,12,273,1,2.06413,0.0835234,2.30259,0,ExactBaseline
31.9372,95,131,3,4.07663,0.650126,2.30259,0,ExactBaseline
32.02,20,225,3,4.25526,0.60743,2.30259,0,ExactBaseline
32.1143,267,43,2,3.00034,0.533448,2.30259,0,ExactBaseline
32.1304,50,226,2,3.01232,0.440882,2.30259,0,ExactBaseline
32.2332,152,247,2,3.11504,0.607418,2.30259,0,ExactBaseline
32.4313,63,427,3,4.13497,1.05654,2.30259,0,ExactBaseline
32.7083,28,394,2,3.12975,0.364691,2.30259,0,ExactBaseline
32.8111,272,299,1,1.67968,0.136537,2.30259,0,ExactBaseline
32.9194,111,339,3,3.78999,0.731709,2.30259,0,ExactBaseline
33.1114,44,43,2,3.21152,0.370056,2.30259,0,ExactBaseline
33.1382,186,421,1,1.80196,0.123871,2.30259,0,ExactBaseline
33.3471,94,126,3,4.42008,0.943465,2.30259,0,ExactBaseline
33.4258,140,49,2,3.1347,0.743246,2.30259,0,ExactBaseline
33.4464,122,338,2,3.08482,0.476179,2.30259,0,ExactBaseline
33.5169,301,360,3,3.96846,0.870308,2.30259,0,ExactBaseline
33.5448,273,12,1,1.93144,0.109483,2.30259,0,ExactBaseline
33.5481,141,68,2,3.17186,0.58854,2.30259,0,ExactBaseline
33.614,236,239,3,3.87469,0.745962,2.30259,0,ExactBaseline
33.7088,216,115,3,16.2119,0.525979,2.30259,0,ExactBaseline
33.7226,68,438,2,3.23683,0.331544,2.30259,0,ExactBaseline
33.8198,56,333,2,2.98431,0.464668,2.30259,0,ExactBaseline
33.9077,9,138,2,18.5197,0.326481,2.30259,0,ExactBaseline
33.936,95,195,2,2.87258,0.540724,2.30259,0,ExactBaseline
34.1144,162,127,1,1.9283,0.237242,2.30259,0,ExactBaseline
34.1304,50,169,2,2.99081,0.386252,2.30259,0,ExactBaseline
34.4077,15,197,2,17.7733,0.610438,2.30259,0,ExactBaseline
34.4415,147,59,3,3.9397,0.365053,2.30259,0,ExactBaseline
34.5475,90,249,1,1.86039,0.342513,2.30259,0,ExactBaseline
34.7313,136,239,3,3.95586,0.529615,2.30259,0,ExactBaseline
34.9186,111,459,2,2.97989,0.220286,2.30259,0,ExactBaseline
34.9499,312,430,2,4.04067,0.238457,2.30259,0,ExactBaseline
35.0156,137,430,3,4.31572,0.958135,2.30259,0,ExactBaseline
35.1105,44,480,1,2.27241,0.126347,2.30259,0,ExactBaseline
35.1394,186,200,2,3.00628,0.730141,2.30259,0,ExactBaseline
35.4218,217,267,3,4.18249,0.665854,2.30259,0,ExactBaseline
35.5268,269,219,3,4.70572,0.5841,2.30259,0,ExactBaseline
35.7091,216,32,3,16.4588,0.59291,2.30259,0,ExactBaseline
35.9302,175,503,3,4.06795,0.856418,2.30259,0,ExactBaseline
35.9371,95,192,3,3.91361,0.498072,2.30259,0,ExactBaseline
36.1152,267,14,3,3.90417,0.616457,2.30259,0,ExactBaseline
36.1474,270,185,3,4.08662,0.705768,2.30259,0,ExactBaseline
36.2168,350,131,2,2.87051,0.316405,2.30259,0,ExactBaseline
36.3126,290,359,2,2.73025,0.523862,2.30259,0,ExactBaseline
36.325,226,10,1,1.68026,0.194255,2.30259,0,ExactBaseline
36.3368,124,68,3,3.8464,0.546967,2.30259,0,ExactBaseline
36.5264,341,99,2,3.0098,0.348896,2.30259,0,ExactBaseline
