simTime,src,dst,hops,realDelayMs,trustCost,budget,violated,policyMode
41.1439,74,415,1,2.39513,0.113791,2.30259,0,ExactBaseline
41.1484,434,474,2,2.97729,0.341631,2.30259,0,ExactBaseline
41.2479,96,154,1,2.17576,0.159512,2.30259,0,ExactBaseline
41.3128,219,575,3,4.19835,0.46414,2.30259,0,ExactBaseline
41.4177,252,4,2,2.70508,0.369187,2.30259,0,ExactBaseline
41.4375,191,409,2,3.07427,0.746918,2.30259,0,ExactBaseline
41.6265,18,16,1,1.87521,0.155539,2.30259,0,ExactBaseline
42.0161,268,489,1,2.07104,0.102539,2.30259,0,ExactBaseline
42.0469,149,574,3,4.15287,0.447397,2.30259,0,ExactBaseline
42.1371,166,192,1,1.98752,0.190764,2.30259,0,ExactBaseline
42.4256,104,165,3,3.85833,0.481049,2.30259,0,ExactBaseline
42.4402,422,208,3,3.84337,0.951998,2.30259,0,ExactBaseline
42.7127,77,377,3,4.27631,0.289741,2.30259,0,ExactBaseline
42.9272,215,115,3,3.95471,0.645356,2.30259,0,ExactBaseline
43.0423,135,210,3,4.21294,0.408869,2.30259,0,ExactBaseline
43.1215,449,47,1,2.0813,0.124747,2.30259,0,ExactBaseline
43.2072,52,345,1,47.1701,0.134468,2.30259,0,ExactBaseline
43.3165,258,537,2,3.11821,0.357246,2.30259,0,ExactBaseline
43.4439,393,400,1,2.05441,0.108123,2.30259,0,ExactBaseline
43.5078,445,48,2,9.46641,0.318796,2.30259,0,ExactBaseline
43.8144,348,471,2,3.44805,0.301433,2.30259,0,ExactBaseline
43.8475,81,36,3,4.38534,0.750572,2.30259,0,ExactBaseline
43.915,177,535,1,1.83002,0.109826,2.30259,0,ExactBaseline
43.9469,94,77,3,4.28345,0.41822,2.30259,0,ExactBaseline
44.1151,131,353,2,3.02259,0.397124,2.30259,0,ExactBaseline
44.137,166,480,1,1.9058,0.136865,2.30259,0,ExactBaseline
44.1404,118,39,2,2.75954,0.318472,2.30259,0,ExactBaseline
44.3362,468,405,3,4.27102,0.605185,2.30259,0,ExactBaseline
44.7396,314,131,1,1.94077,0.140291,2.30259,0,ExactBaseline
44.9468,360,232,2,3.24006,0.688093,2.30259,0,ExactBaseline
45.0336,286,352,3,4.24129,0.640563,2.30259,0,ExactBaseline
45.0403,340,585,3,4.04586,0.454563,2.30259,0,ExactBaseline
45.2191,47,313,1,1.70045,0.126554,2.30259,0,ExactBaseline
45.2403,395,44,3,4.27357,0.585283,2.30259,0,ExactBaseline
45.3106,219,372,1,1.91621,0.137185,2.30259,0,ExactBaseline
45.4375,12,233,1,1.6821,0.116536,2.30259,0,ExactBaseline
45.5425,136,531,1,2.26007,0.102072,2.30259,0,ExactBaseline
45.6092,499,519,2,3.03938,0.49098,2.30259,0,ExactBaseline
45.7401,347,82,2,2.99139,0.340134,2.30259,0,ExactBaseline
45.8219,466,351,2,2.87796,0.203592,2.30259,0,ExactBaseline
45.8419,20,102,1,3.46975,0.102722,2.30259,0,ExactBaseline
45.9457,94,518,2,3.10385,0.44794,2.30259,0,ExactBaseline
46.1338,275,485,1,1.68586,0.086792,2.30259,0,ExactBaseline
46.2478,475,152,3,4.29424,0.342067,2.30259,0,ExactBaseline
46.3083,192,124,1,1.86693,0.200918,2.30259,0,ExactBaseline
46.4304,87,347,1,2.05289,0.124679,2.30259,0,ExactBaseline
46.6086,119,340,3,48.1588,0.434117,2.30259,0,ExactBaseline
46.6451,419,316,3,4.16079,0.537126,2.30259,0,ExactBaseline
46.7095,462,604,2,40.7933,0.44013,2.30259,0,ExactBaseline
47.1223,449,392,1,2.84635,0.123087,2.30259,0,ExactBaseline
47.2232,413,129,2,3.12089,0.545315,2.30259,0,ExactBaseline
47.5344,361,347,3,4.14295,0.722403,2.30259,0,ExactBaseline
47.9474,403,322,2,3.3901,0.351127,2.30259,0,ExactBaseline
48.0318,316,289,1,1.94313,0.15907,2.30259,0,ExactBaseline
48.1395,118,94,1,1.8506,0.0855451,2.30259,0,ExactBaseline
48.43,98,478,1,2.05361,0.36261,2.30259,0,ExactBaseline
48.442,476,361,2,3.33361,0.607688,2.30259,0,ExactBaseline
48.5211,313,475,3,3.90941,0.85004,2.30259,0,ExactBaseline
48.7085,533,200,2,2.85326,0.34478,2.30259,0,ExactBaseline
48.8188,249,92,2,2.8691,0.452105,2.30259,0,ExactBaseline
49.0158,198,322,3,4.66093,0.5259,2.30259,0,ExactBaseline
49.0201,487,539,1,1.67993,0.359707,2.30259,0,ExactBaseline
49.0325,251,39,1,1.97312,0.241327,2.30259,0,ExactBaseline
49.0401,340,115,3,3.91803,0.408737,2.30259,0,ExactBaseline
49.1228,50,347,1,2.2542,0.119214,2.30259,0,ExactBaseline
49.2393,395,405,2,3.24326,0.169451,2.30259,0,ExactBaseline
49.3391,355,438,3,4.16836,0.647975,2.30259,0,ExactBaseline
49.4191,271,541,3,4.08719,0.425035,2.30259,0,ExactBaseline
49.6108,57,228,2,2.88738,0.376025,2.30259,0,ExactBaseline
49.6252,185,234,1,1.68508,0.10319,2.30259,0,ExactBaseline
49.9152,177,306,1,2.05583,0.120836,2.30259,0,ExactBaseline
49.9484,403,343,3,4.40177,0.360919,2.30259,0,ExactBaseline
