configName,simTime,src,dst,policyMode,reachable,feasible,totalDelay,totalTrustCost,budget,hops,computeTimeMs,pipMasked,pipCandidates,pipDijkstraMs,pipNodesExpanded,lambda
Ch6-OV-LearnedMask-Full,10.5722,1,49,LagrangianGreedy,0,0,0.00473923,2.46721,2.30259,5,0.024882,0,10,0,0,1
Ch6-OV-LearnedMask-Full,10.8935,2,59,LagrangianGreedy,0,0,0.0239281,12.6414,2.30259,21,0.319197,84,129,0,0,1
Ch6-OV-LearnedMask-Full,11.1491,3,75,LagrangianGreedy,0,0,0.0238946,12.0307,2.30259,21,0.238127,70,101,0,0,1
Ch6-OV-LearnedMask-Full,11.3331,5,93,LagrangianGreedy,1,0,0.0178929,8.48253,2.30259,16,0.353565,103,131,0,0,1.0309
Ch6-OV-LearnedMask-Full,11.5406,0,62,LagrangianGreedy,0,0,0.023982,12.6414,2.30259,21,0.385124,107,164,0,0,1
Ch6-OV-LearnedMask-Full,12.4666,4,78,LagrangianGreedy,0,0,0.0238715,12.6414,2.30259,21,0.433959,131,173,0,0,1
Ch6-OV-LearnedMask-Full,12.5722,1,49,LagrangianGreedy,0,0,0.00474174,2.46721,2.30259,5,0.026038,0,10,0,0,1
Ch6-OV-LearnedMask-Full,12.8502,7,70,LagrangianGreedy,0,0,0.0239029,12.6414,2.30259,21,0.405643,103,151,0,0,1
Ch6-OV-LearnedMask-Full,12.8935,2,35,LagrangianGreedy,0,0,0.0239706,12.6414,2.30259,21,0.458339,143,200,0,0,1
Ch6-OV-LearnedMask-Full,13.1296,14,92,LagrangianGreedy,0,0,0.00118413,0.693147,2.30259,2,0.01119,0,1,0,0,1
Ch6-OV-LearnedMask-Full,13.1419,8,79,LagrangianGreedy,0,0,0.0239147,12.6414,2.30259,21,0.508259,140,198,0,0,1
Ch6-OV-LearnedMask-Full,13.1491,3,39,LagrangianGreedy,0,0,0.0238854,12.0307,2.30259,21,0.391383,127,162,0,0,1
Ch6-OV-LearnedMask-Full,13.3331,5,127,LagrangianGreedy,0,0,0.0131601,7.01386,2.30259,12,0.306994,77,108,0,0,1.0309
Ch6-OV-LearnedMask-Full,13.3535,6,70,LagrangianGreedy,0,0,0.0239221,12.0307,2.30259,21,0.40402,138,173,0,0,1
Ch6-OV-LearnedMask-Full,13.4517,11,54,LagrangianGreedy,0,0,0.00236789,1.38629,2.30259,3,0.014323,0,3,0,0,1
Ch6-OV-LearnedMask-Full,13.5406,0,127,LagrangianGreedy,0,0,0.0143281,7.09624,2.30259,13,0.373079,107,141,0,0,1
Ch6-OV-LearnedMask-Full,13.6785,12,101,LagrangianGreedy,0,0,0.0238841,12.6414,2.30259,21,0.403,134,164,0,0,1
Ch6-OV-LearnedMask-Full,13.839,16,100,LagrangianGreedy,0,0,0.0239116,12.336,2.30259,21,0.481379,137,203,0,0,1
Ch6-OV-LearnedMask-Full,13.8591,10,49,LagrangianGreedy,0,0,0.00474472,2.46721,2.30259,5,0.028045,0,10,0,0,1
Ch6-OV-LearnedMask-Full,13.8892,9,97,LagrangianGreedy,0,0,0.023945,12.0307,2.30259,21,0.374525,98,154,0,0,1
Ch6-OV-LearnedMask-Full,13.9042,15,137,LagrangianGreedy,0,0,0.0238408,12.6414,2.30259,21,0.425137,120,179,0,0,1
Ch6-OV-LearnedMask-Full,14.2047,17,127,LagrangianGreedy,0,0,0.0238714,12.336,2.30259,21,0.73884,164,233,0,0,1
Ch6-OV-LearnedMask-Full,14.2233,19,126,LagrangianGreedy,0,0,0.0166646,9.39868,2.30259,15,0.234776,43,78,0,0,1
Ch6-OV-LearnedMask-Full,14.4666,4,79,LagrangianGreedy,0,0,0.0238732,12.6414,2.30259,21,0.748692,167,211,0,0,1
Ch6-OV-LearnedMask-Full,14.5722,1,49,LagrangianGreedy,0,0,0.00474553,2.46721,2.30259,5,0.033466,0,9,0,0,1
Ch6-OV-LearnedMask-Full,14.6469,21,88,LagrangianGreedy,0,0,0.0238009,12.336,2.30259,21,0.634414,133,218,0,0,1
Ch6-OV-LearnedMask-Full,14.8502,7,102,LagrangianGreedy,0,0,0.0238898,12.336,2.30259,21,0.421535,94,154,0,0,1
Ch6-OV-LearnedMask-Full,14.8935,2,150,LagrangianGreedy,0,0,0.0179407,9.17568,2.30259,16,0.537559,154,216,0,0,1
Ch6-OV-LearnedMask-Full,14.9492,13,74,LagrangianGreedy,0,0,0.0239382,12.0307,2.30259,21,0.658774,126,186,0,0,1
Ch6-OV-LearnedMask-Full,15.1296,14,132,LagrangianGreedy,0,0,0.00236877,1.38629,2.30259,3,0.014096,0,3,0,0,1
Ch6-OV-LearnedMask-Full,15.1419,8,150,LagrangianGreedy,0,0,0.0155631,7.78939,2.30259,14,0.509894,128,195,0,0,1
Ch6-OV-LearnedMask-Full,15.1491,3,121,LagrangianGreedy,0,0,0.014362,6.48548,2.30259,13,0.324254,85,116,0,0,1
Ch6-OV-LearnedMask-Full,15.1736,23,125,LagrangianGreedy,0,0,0.0238359,13.2522,2.30259,21,0.415389,107,150,0,0,1
Ch6-OV-LearnedMask-Full,15.3331,5,154,LagrangianGreedy,0,0,0.0167291,8.48253,2.30259,15,0.645948,180,237,0,0,1.0309
Ch6-OV-LearnedMask-Full,15.3535,6,121,LagrangianGreedy,0,0,0.0143602,6.48548,2.30259,13,0.301259,88,120,0,0,1
Ch6-OV-LearnedMask-Full,15.3618,18,150,LagrangianGreedy,0,0,0.0132233,6.09771,2.30259,12,0.465638,148,194,0,0,1
Ch6-OV-LearnedMask-Full,15.4455,20,63,LagrangianGreedy,0,0,0.0238764,12.336,2.30259,21,0.702515,164,260,0,0,1
Ch6-OV-LearnedMask-Full,15.4517,11,143,LagrangianGreedy,0,0,0.0035519,2.07944,2.30259,4,0.020468,0,6,0,0,1
Ch6-OV-LearnedMask-Full,15.5406,0,154,LagrangianGreedy,0,0,0.0167073,8.48253,2.30259,15,0.579398,168,212,0,0,1
Ch6-OV-LearnedMask-Full,15.6785,12,121,LagrangianGreedy,0,0,0.0132099,6.40309,2.30259,12,0.351734,90,123,0,0,1
Ch6-OV-LearnedMask-Full,15.7051,28,144,LagrangianGreedy,0,0,0.023973,12.336,2.30259,21,0.715047,201,269,0,0,1
Ch6-OV-LearnedMask-Full,15.839,16,144,LagrangianGreedy,0,0,0.023964,12.336,2.30259,21,0.66375,197,267,0,0,1
Ch6-OV-LearnedMask-Full,15.8591,10,49,LagrangianGreedy,0,0,0.00475186,2.46721,2.30259,5,0.034728,0,8,0,0,1
Ch6-OV-LearnedMask-Full,15.8892,9,36,LagrangianGreedy,0,0,0.0239252,12.6414,2.30259,21,0.585512,144,209,0,0,1
Ch6-OV-LearnedMask-Full,15.9042,15,149,LagrangianGreedy,0,0,0.0238794,12.6414,2.30259,21,0.591778,156,221,0,0,1
Ch6-OV-LearnedMask-Full,16.1007,25,12,LagrangianGreedy,0,0,0.0238931,12.0307,2.30259,21,1.18991,216,316,0,0,1
Ch6-OV-LearnedMask-Full,16.2047,17,150,LagrangianGreedy,0,0,0.0167349,8.48253,2.30259,15,0.541954,140,203,0,0,1
Ch6-OV-LearnedMask-Full,16.2233,19,133,LagrangianGreedy,0,0,0.0238574,13.5576,2.30259,21,0.601912,97,146,0,0,1
Ch6-OV-LearnedMask-Full,16.2394,26,11,LagrangianGreedy,0,0,0.00355346,2.07944,2.30259,4,0.01899,0,6,0,0,1
Ch6-OV-LearnedMask-Full,16.3693,24,159,LagrangianGreedy,0,0,0.0130971,7.31924,2.30259,12,0.126229,15,41,0,0,1
Ch6-OV-LearnedMask-Full,16.3909,29,150,LagrangianGreedy,0,0,0.0191788,9.56345,2.30259,17,0.61748,177,242,0,0,1
Ch6-OV-LearnedMask-Full,16.4666,4,154,LagrangianGreedy,0,0,0.0167074,8.48253,2.30259,15,0.606426,188,229,0,0,1
Ch6-OV-LearnedMask-Full,16.5722,1,71,LagrangianGreedy,0,0,0.00593881,3.16035,2.30259,6,0.038257,1,11,0,0,1
Ch6-OV-LearnedMask-Full,16.6442,27,3,LagrangianGreedy,0,0,0.0238905,12.336,2.30259,21,0.777473,174,280,0,0,1
Ch6-OV-LearnedMask-Full,16.6469,21,3,LagrangianGreedy,0,0,0.0238929,12.336,2.30259,21,0.813922,177,280,0,0,1
Ch6-OV-LearnedMask-Full,16.7356,35,17,LagrangianGreedy,0,0,0.0239454,12.9468,2.30259,21,1.12699,239,312,0,0,1
Ch6-OV-LearnedMask-Full,16.7445,30,181,LagrangianGreedy,0,0,0.0154861,8.70553,2.30259,14,0.188112,28,59,0,0,1
Ch6-OV-LearnedMask-Full,16.8383,22,181,LagrangianGreedy,0,0,0.0202917,11.1727,2.30259,18,0.349983,80,135,0,0,1
Ch6-OV-LearnedMask-Full,16.8502,7,121,LagrangianGreedy,0,0,0.0119667,6.01533,2.30259,11,0.369677,72,133,0,0,1
Ch6-OV-LearnedMask-Full,16.8935,2,78,LagrangianGreedy,1,0,0.0131912,5.70995,2.30259,12,0.689945,146,221,0,0,1.01704
Ch6-OV-LearnedMask-Full,16.9492,13,146,LagrangianGreedy,0,0,0.00838968,3.93589,2.30259,8,0.224471,29,85,0,0,1
Ch6-OV-LearnedMask-Full,17.0285,31,188,LagrangianGreedy,0,0,0.0167108,8.17715,2.30259,15,0.588952,151,215,0,0,1
Ch6-OV-LearnedMask-Full,17.1296,14,178,LagrangianGreedy,0,0,0.00355316,2.07944,2.30259,4,0.026834,0,6,0,0,1
Ch6-OV-LearnedMask-Full,17.1419,8,188,LagrangianGreedy,0,0,0.0143731,7.09624,2.30259,13,0.480782,113,193,0,0,1
Ch6-OV-LearnedMask-Full,17.1491,3,121,LagrangianGreedy,0,0,0.0215233,10.6444,2.30259,19,0.822564,262,307,0,0,1
Ch6-OV-LearnedMask-Full,17.1736,23,107,LagrangianGreedy,0,0,0.0238382,13.5576,2.30259,21,0.489077,116,171,0,0,1
Ch6-OV-LearnedMask-Full,17.3114,33,188,LagrangianGreedy,0,0,0.015545,7.78939,2.30259,14,0.574494,126,197,0,0,1
Ch6-OV-LearnedMask-Full,17.3331,5,188,LagrangianGreedy,0,0,0.0143948,7.40162,2.30259,13,0.528529,119,184,0,0,1.0309
Ch6-OV-LearnedMask-Full,17.3535,6,121,LagrangianGreedy,0,0,0.0227055,11.3375,2.30259,20,0.958606,278,324,0,0,1
Ch6-OV-LearnedMask-Full,17.3618,18,188,LagrangianGreedy,0,0,0.0155082,7.78939,2.30259,14,0.57609,134,189,0,0,1
Ch6-OV-LearnedMask-Full,17.4455,20,97,LagrangianGreedy,0,0,0.0237709,12.336,2.30259,21,0.922385,208,315,0,0,1
Ch6-OV-LearnedMask-Full,17.4517,11,192,LagrangianGreedy,0,0,0.00473583,2.77259,2.30259,5,0.033586,0,10,0,0,1
Ch6-OV-LearnedMask-Full,17.5406,0,154,LagrangianGreedy,0,0,0.0167254,8.48253,2.30259,15,0.676897,200,247,0,0,1
Ch6-OV-LearnedMask-Full,17.5466,39,121,LagrangianGreedy,0,0,0.0155094,8.40015,2.30259,14,0.509187,113,184,0,0,1
Ch6-OV-LearnedMask-Full,17.6092,32,131,LagrangianGreedy,0,0,0.0238548,12.336,2.30259,21,0.702627,146,250,0,0,1
Ch6-OV-LearnedMask-Full,17.6785,12,161,LagrangianGreedy,0,0,0.0239086,12.9468,2.30259,21,0.747343,199,253,0,0,1
