configName,simTime,src,dst,policyMode,reachable,feasible,totalDelay,totalTrustCost,budget,hops,computeTimeMs,pipMasked,pipCandidates,pipDijkstraMs,pipNodesExpanded,lambda
CMDP-PostCheck,10.1519,0,35,PostCheck,0,0,0.0361852,6.40309,2.30259,12,0.020019,0,0,0,0,1
CMDP-PostCheck,10.6993,2,79,PostCheck,1,1,0.0337793,1.1633,2.30259,5,0.03203,0,0,0,0,0.994304
CMDP-PostCheck,10.7411,1,49,PostCheck,0,0,0.0426655,2.46721,2.30259,5,0.020504,0,0,0,0,1
CMDP-PostCheck,11.4661,3,15,PostCheck,1,0,0.0489273,4.71142,2.30259,11,0.042585,0,0,0,0,1.01204
CMDP-PostCheck,11.994,4,46,PostCheck,0,0,0.0534684,12.6414,2.30259,21,0.077147,0,0,0,0,1
CMDP-PostCheck,12.1519,0,17,PostCheck,0,0,0.046861,12.6414,2.30259,21,0.040796,0,0,0,0,1
CMDP-PostCheck,12.5313,8,79,PostCheck,0,0,0.0543912,12.6414,2.30259,21,0.103493,0,0,0,0,1
CMDP-PostCheck,12.6819,6,100,PostCheck,0,0,0.0422554,12.0307,2.30259,21,0.070181,0,0,0,0,1
CMDP-PostCheck,12.6993,2,58,PostCheck,1,1,0.0325748,0.775531,2.30259,4,0.017527,0,0,0,0,0.986668
CMDP-PostCheck,12.7411,1,49,PostCheck,0,0,0.0426678,2.46721,2.30259,5,0.006714,0,0,0,0,1
CMDP-PostCheck,12.832,5,47,PostCheck,0,0,0.0533772,12.6414,2.30259,21,0.07712,0,0,0,0,1
CMDP-PostCheck,12.8831,7,113,PostCheck,0,0,0.0512437,11.2551,2.30259,19,0.144731,0,0,0,0,1
CMDP-PostCheck,13.2853,11,55,PostCheck,0,0,0.0132855,1.38629,2.30259,3,0.019756,0,0,0,0,1
CMDP-PostCheck,13.4358,12,70,PostCheck,0,0,0.0447161,12.6414,2.30259,21,0.093229,0,0,0,0,1
CMDP-PostCheck,13.4661,3,129,PostCheck,1,0,0.0477168,4.62903,2.30259,10,0.019254,0,0,0,0,1.02368
CMDP-PostCheck,13.5683,16,0,PostCheck,0,0,0.0310397,8.66486,2.30259,15,0.060927,0,0,0,0,1
CMDP-PostCheck,13.6011,9,113,PostCheck,0,0,0.0518761,11.2551,2.30259,19,0.063812,0,0,0,0,1
CMDP-PostCheck,13.7533,15,113,PostCheck,0,0,0.0506128,9.86883,2.30259,17,0.064807,0,0,0,0,1
CMDP-PostCheck,13.994,4,80,PostCheck,0,0,0.0534565,12.6414,2.30259,21,0.044183,0,0,0,0,1
CMDP-PostCheck,14.0148,14,92,PostCheck,0,0,0.0225526,1.38629,2.30259,3,0.015663,0,0,0,0,1
CMDP-PostCheck,14.055,10,49,PostCheck,0,0,0.0436349,2.46721,2.30259,5,0.024187,0,0,0,0,1
CMDP-PostCheck,14.0586,13,77,PostCheck,0,0,0.0237474,12.9468,2.30259,21,0.084066,0,0,0,0,1
CMDP-PostCheck,14.1519,0,80,PostCheck,0,0,0.0492489,12.6414,2.30259,21,0.129379,0,0,0,0,1
CMDP-PostCheck,14.5313,8,29,PostCheck,0,0,0.0543973,12.6414,2.30259,21,0.047295,0,0,0,0,1
CMDP-PostCheck,14.6819,6,51,PostCheck,1,0,0.0351306,7.48401,2.30259,15,0.037628,0,0,0,0,1.02591
CMDP-PostCheck,14.6993,2,93,PostCheck,0,0,0.0527943,12.6414,2.30259,21,0.088174,0,0,0,0,0.986668
CMDP-PostCheck,14.7275,17,0,PostCheck,0,0,0.0453389,10.7443,2.30259,18,0.076363,0,0,0,0,1
CMDP-PostCheck,14.7411,1,49,PostCheck,0,0,0.0428528,2.46721,2.30259,5,0.021417,0,0,0,0,1
CMDP-PostCheck,14.832,5,145,PostCheck,0,0,0.0533659,12.6414,2.30259,21,0.049894,0,0,0,0,1
CMDP-PostCheck,14.8831,7,113,PostCheck,0,0,0.0476921,9.17568,2.30259,16,0.031576,0,0,0,0,1
CMDP-PostCheck,15.2853,11,27,PostCheck,0,0,0.00355269,2.07944,2.30259,4,0.008091,0,0,0,0,1
CMDP-PostCheck,15.4358,12,77,PostCheck,0,0,0.0237884,12.6414,2.30259,21,0.050495,0,0,0,0,1
CMDP-PostCheck,15.4661,3,15,PostCheck,1,0,0.0496289,6.09771,2.30259,13,0.086495,0,0,0,0,1.04265
CMDP-PostCheck,15.5683,16,150,PostCheck,0,0,0.0358197,11.2551,2.30259,19,0.043245,0,0,0,0,1
CMDP-PostCheck,15.6011,9,133,PostCheck,0,0,0.0542508,12.6414,2.30259,21,0.050768,0,0,0,0,1
CMDP-PostCheck,15.6247,18,33,PostCheck,0,0,0.0492939,12.336,2.30259,21,0.100454,0,0,0,0,1
CMDP-PostCheck,15.6977,24,69,PostCheck,0,0,0.0477401,13.2522,2.30259,21,0.093945,0,0,0,0,1
CMDP-PostCheck,15.7508,21,82,PostCheck,0,0,0.0486043,12.9468,2.30259,21,0.136079,0,0,0,0,1
CMDP-PostCheck,15.7533,15,129,PostCheck,0,0,0.0553502,12.9468,2.30259,21,0.068788,0,0,0,0,1
CMDP-PostCheck,15.8384,20,82,PostCheck,0,0,0.048244,12.9468,2.30259,21,0.135785,0,0,0,0,1
CMDP-PostCheck,15.9812,27,143,PostCheck,0,0,0.0295157,2.07944,2.30259,4,0.021601,0,0,0,0,1
CMDP-PostCheck,15.994,4,31,PostCheck,0,0,0.0534342,12.6414,2.30259,21,0.143254,0,0,0,0,1
CMDP-PostCheck,15.9963,23,88,PostCheck,0,0,0.0501461,12.1713,2.30259,19,0.085692,0,0,0,0,1
CMDP-PostCheck,16.0015,19,88,PostCheck,0,0,0.0555934,12.8644,2.30259,20,0.103297,0,0,0,0,1
CMDP-PostCheck,16.0148,14,92,PostCheck,0,0,0.0225526,1.38629,2.30259,3,0.005064,0,0,0,0,1
CMDP-PostCheck,16.055,10,49,PostCheck,0,0,0.044826,3.16035,2.30259,6,0.007365,0,0,0,0,1
CMDP-PostCheck,16.0567,29,150,PostCheck,0,0,0.0478193,12.6414,2.30259,21,0.125289,0,0,0,0,1
CMDP-PostCheck,16.0586,13,41,PostCheck,0,0,0.0561874,12.9468,2.30259,21,0.059461,0,0,0,0,1
CMDP-PostCheck,16.0831,30,117,PostCheck,0,0,0.0616735,13.2522,2.30259,21,0.100426,0,0,0,0,1
CMDP-PostCheck,16.1207,22,121,PostCheck,0,0,0.0237204,13.8629,2.30259,21,0.090303,0,0,0,0,1
CMDP-PostCheck,16.1519,0,163,PostCheck,0,0,0.0492396,12.6414,2.30259,21,0.096074,0,0,0,0,1
CMDP-PostCheck,16.5313,8,35,PostCheck,0,0,0.0540657,13.2522,2.30259,21,0.144257,0,0,0,0,1
CMDP-PostCheck,16.6819,6,15,PostCheck,1,0,0.0344866,8.17715,2.30259,16,0.109696,0,0,0,0,1.05528
CMDP-PostCheck,16.6977,25,167,PostCheck,0,0,0.0524386,12.9468,2.30259,21,0.116844,0,0,0,0,1
CMDP-PostCheck,16.6993,2,79,PostCheck,1,0,0.0409384,5.32218,2.30259,11,0.05903,0,0,0,0,1.00177
CMDP-PostCheck,16.7275,17,0,PostCheck,0,0,0.0488877,12.8237,2.30259,21,0.047965,0,0,0,0,1
CMDP-PostCheck,16.7411,1,49,PostCheck,0,0,0.044044,3.16035,2.30259,6,0.008061,0,0,0,0,1
CMDP-PostCheck,16.7921,34,50,PostCheck,0,0,0.0626859,12.6414,2.30259,21,0.125743,0,0,0,0,1
CMDP-PostCheck,16.832,5,166,PostCheck,0,0,0.0539103,12.6414,2.30259,21,0.147982,0,0,0,0,1
CMDP-PostCheck,16.8488,26,115,PostCheck,0,0,0.0485721,12.9468,2.30259,21,0.140369,0,0,0,0,1
CMDP-PostCheck,16.8831,7,129,PostCheck,0,0,0.0535091,12.9468,2.30259,21,0.139124,0,0,0,0,1
CMDP-PostCheck,17.0148,38,21,PostCheck,0,0,0.0237375,12.336,2.30259,21,0.170089,0,0,0,0,1
CMDP-PostCheck,17.099,33,16,PostCheck,1,0,0.0107729,4.62903,2.30259,10,0.08745,0,0,0,0,1.01163
CMDP-PostCheck,17.2853,11,27,PostCheck,0,0,0.00473791,2.77259,2.30259,5,0.024673,0,0,0,0,1
CMDP-PostCheck,17.4259,42,156,PostCheck,0,0,0.0624629,12.6414,2.30259,21,0.124199,0,0,0,0,1
CMDP-PostCheck,17.4358,12,51,PostCheck,0,0,0.0237752,12.6414,2.30259,21,0.190201,0,0,0,0,1
CMDP-PostCheck,17.4638,37,10,PostCheck,0,0,0.0196025,2.26176,2.30259,4,0.027759,0,0,0,0,1
CMDP-PostCheck,17.4661,3,197,PostCheck,0,0,0.0590545,12.336,2.30259,21,0.075471,0,0,0,0,1.04265
CMDP-PostCheck,17.5441,35,29,PostCheck,0,0,0.0574911,12.6414,2.30259,21,0.127913,0,0,0,0,1
CMDP-PostCheck,17.5569,31,130,PostCheck,0,0,0.0237546,12.336,2.30259,21,0.115673,0,0,0,0,1
CMDP-PostCheck,17.5683,16,79,PostCheck,0,0,0.0405976,12.6414,2.30259,21,0.117899,0,0,0,0,1
CMDP-PostCheck,17.5775,28,93,PostCheck,0,0,0.0581368,12.6414,2.30259,21,0.11496,0,0,0,0,1
CMDP-PostCheck,17.6011,9,149,PostCheck,0,0,0.0538283,12.9468,2.30259,21,0.114519,0,0,0,0,1
CMDP-PostCheck,17.6239,44,90,PostCheck,0,0,0.0587289,12.6414,2.30259,21,0.14564,0,0,0,0,1
CMDP-PostCheck,17.6247,18,174,PostCheck,0,0,0.0492738,12.6414,2.30259,21,0.06789,0,0,0,0,1
CMDP-PostCheck,17.6465,39,13,PostCheck,0,0,0.0576056,13.2522,2.30259,21,0.110379,0,0,0,0,1
CMDP-PostCheck,17.6514,46,2,PostCheck,0,0,0.0237842,12.6414,2.30259,21,0.160115,0,0,0,0,1
CMDP-PostCheck,17.6977,24,126,PostCheck,0,0,0.0477553,13.2522,2.30259,21,0.044813,0,0,0,0,1
CMDP-PostCheck,17.7508,21,43,PostCheck,0,0,0.0486047,12.9468,2.30259,21,0.073732,0,0,0,0,1
CMDP-PostCheck,17.7533,15,84,PostCheck,0,0,0.0035661,2.07944,2.30259,4,0.029846,0,0,0,0,1
CMDP-PostCheck,17.8384,20,43,PostCheck,0,0,0.0482459,12.9468,2.30259,21,0.082016,0,0,0,0,1
CMDP-PostCheck,17.8565,32,156,PostCheck,0,0,0.0600101,12.6414,2.30259,21,0.129893,0,0,0,0,1
CMDP-PostCheck,17.8862,48,136,PostCheck,0,0,0.023699,13.8629,2.30259,21,0.122899,0,0,0,0,1
CMDP-PostCheck,17.9812,27,11,PostCheck,0,0,0.00473658,2.77259,2.30259,5,0.008165,0,0,0,0,1
CMDP-PostCheck,17.994,4,183,PostCheck,0,0,0.053257,12.6414,2.30259,21,0.149482,0,0,0,0,1
CMDP-PostCheck,17.9963,23,88,PostCheck,0,0,0.05252,13.5576,2.30259,21,0.05703,0,0,0,0,1
CMDP-PostCheck,18.0015,19,66,PostCheck,0,0,0.0567725,13.5576,2.30259,21,0.053853,0,0,0,0,1
CMDP-PostCheck,18.0148,14,81,PostCheck,0,0,0.0460342,13.8629,2.30259,21,0.102504,0,0,0,0,1
CMDP-PostCheck,18.055,10,49,PostCheck,0,0,0.044946,3.16035,2.30259,6,0.035672,0,0,0,0,1
CMDP-PostCheck,18.0567,29,166,PostCheck,0,0,0.047801,12.6414,2.30259,21,0.073898,0,0,0,0,1
CMDP-PostCheck,18.0586,13,70,PostCheck,0,0,0.054857,13.2522,2.30259,21,0.135893,0,0,0,0,1
CMDP-PostCheck,18.0831,30,178,PostCheck,0,0,0.0556946,10.0918,2.30259,16,0.040468,0,0,0,0,1
CMDP-PostCheck,18.1072,41,69,PostCheck,0,0,0.0581466,13.2522,2.30259,21,0.16516,0,0,0,0,1
CMDP-PostCheck,18.1207,22,176,PostCheck,0,0,0.0237225,13.2522,2.30259,21,0.059029,0,0,0,0,1
CMDP-PostCheck,18.1519,0,213,PostCheck,0,0,0.0486064,12.6414,2.30259,21,0.137455,0,0,0,0,1
CMDP-PostCheck,18.1929,45,161,PostCheck,0,0,0.0304827,1.38629,2.30259,3,0.022822,0,0,0,0,1
CMDP-PostCheck,18.2018,40,164,PostCheck,0,0,0.0629973,12.6414,2.30259,21,0.118454,0,0,0,0,1
CMDP-PostCheck,18.2306,36,126,PostCheck,0,0,0.0580495,13.2522,2.30259,21,0.119017,0,0,0,0,1
CMDP-PostCheck,18.2689,43,168,PostCheck,0,0,0.0630938,12.6414,2.30259,21,0.144279,0,0,0,0,1
CMDP-PostCheck,18.5313,8,35,PostCheck,0,0,0.0540492,13.2522,2.30259,21,0.078247,0,0,0,0,1
CMDP-PostCheck,18.5644,49,10,PostCheck,0,0,0.0398984,3.64806,2.30259,6,0.022265,0,0,0,0,1
CMDP-PostCheck,18.6819,6,22,PostCheck,0,0,0.0403687,12.336,2.30259,21,0.078613,0,0,0,0,1.05528
CMDP-PostCheck,18.6977,25,86,PostCheck,0,0,0.0524386,12.9468,2.30259,21,0.075701,0,0,0,0,1
CMDP-PostCheck,18.6993,2,90,PostCheck,0,0,0.0539878,12.6414,2.30259,21,0.219295,0,0,0,0,1.00177
CMDP-PostCheck,18.7275,17,124,PostCheck,0,0,0.050792,12.336,2.30259,21,0.166205,0,0,0,0,1
CMDP-PostCheck,18.7411,1,49,PostCheck,0,0,0.0442769,3.16035,2.30259,6,0.042794,0,0,0,0,1
CMDP-PostCheck,18.7921,34,105,PostCheck,0,0,0.0626836,12.6414,2.30259,21,0.09123,0,0,0,0,1
CMDP-PostCheck,18.832,5,222,PostCheck,0,0,0.0538626,13.2522,2.30259,21,0.136936,0,0,0,0,1
CMDP-PostCheck,18.8488,26,217,PostCheck,0,0,0.0485718,12.9468,2.30259,21,0.082236,0,0,0,0,1
CMDP-PostCheck,18.8772,53,93,PostCheck,0,0,0.0237172,13.8629,2.30259,21,0.176598,0,0,0,0,1
CMDP-PostCheck,18.8831,7,100,PostCheck,0,0,0.0535064,12.9468,2.30259,21,0.086896,0,0,0,0,1
CMDP-PostCheck,19.0148,38,112,PostCheck,0,0,0.0237473,12.336,2.30259,21,0.083545,0,0,0,0,1
CMDP-PostCheck,19.099,33,190,PostCheck,0,0,0.023765,12.9468,2.30259,21,0.089073,0,0,0,0,1.01163
CMDP-PostCheck,19.1205,50,168,PostCheck,0,0,0.0236814,13.8629,2.30259,21,0.162042,0,0,0,0,1
CMDP-PostCheck,19.16,52,168,PostCheck,0,0,0.0236828,13.8629,2.30259,21,0.212682,0,0,0,0,1
