configName,simTime,src,dst,policyMode,reachable,feasible,totalDelay,totalTrustCost,budget,hops,computeTimeMs,pipMasked,pipCandidates,pipDijkstraMs,pipNodesExpanded,lambda
Ch6-OV-LearnedMask-Full,11.06,3,86,LagrangianGreedy,1,0,0.0167658,7.17862,2.30259,15,0.231613,55,80,0,0,1.02438
Ch6-OV-LearnedMask-Full,11.3471,1,49,LagrangianGreedy,0,0,0.00474022,2.46721,2.30259,5,0.028836,0,10,0,0,1
Ch6-OV-LearnedMask-Full,11.5304,0,62,LagrangianGreedy,0,0,0.0239845,12.6414,2.30259,21,0.401323,106,164,0,0,1
Ch6-OV-LearnedMask-Full,11.8236,5,35,LagrangianGreedy,0,0,0.0239203,12.6414,2.30259,21,0.481624,138,175,0,0,1
Ch6-OV-LearnedMask-Full,12.0273,2,35,LagrangianGreedy,0,0,0.0239711,12.6414,2.30259,21,0.408854,119,174,0,0,1
Ch6-OV-LearnedMask-Full,12.0348,4,78,LagrangianGreedy,0,0,0.0238681,12.6414,2.30259,21,0.438384,131,174,0,0,1
Ch6-OV-LearnedMask-Full,12.5044,6,40,LagrangianGreedy,0,0,0.022678,12.436,2.30259,20,0.2294,53,87,0,0,1
Ch6-OV-LearnedMask-Full,12.8287,9,101,LagrangianGreedy,0,0,0.0238937,12.6414,2.30259,21,0.382299,97,151,0,0,1
Ch6-OV-LearnedMask-Full,13.06,3,39,LagrangianGreedy,0,0,0.0238849,12.0307,2.30259,21,0.39595,127,162,0,0,1.02438
Ch6-OV-LearnedMask-Full,13.1394,12,113,LagrangianGreedy,0,0,0.00478828,2.46721,2.30259,5,0.089304,3,21,0,0,1
Ch6-OV-LearnedMask-Full,13.3471,1,49,LagrangianGreedy,0,0,0.00474306,2.46721,2.30259,5,0.030558,0,10,0,0,1
Ch6-OV-LearnedMask-Full,13.3654,7,39,LagrangianGreedy,0,0,0.0238946,12.6414,2.30259,21,0.454866,114,164,0,0,1
Ch6-OV-LearnedMask-Full,13.3911,8,79,LagrangianGreedy,0,0,0.0239201,12.6414,2.30259,21,0.740448,139,197,0,0,1
Ch6-OV-LearnedMask-Full,13.5304,0,127,LagrangianGreedy,0,0,0.0143281,7.09624,2.30259,13,0.381954,107,141,0,0,1
Ch6-OV-LearnedMask-Full,13.7018,11,54,LagrangianGreedy,0,0,0.00236789,1.38629,2.30259,3,0.014406,0,3,0,0,1
Ch6-OV-LearnedMask-Full,13.8236,5,127,LagrangianGreedy,0,0,0.0119513,6.32071,2.30259,11,0.305235,74,104,0,0,1
Ch6-OV-LearnedMask-Full,14.0191,10,49,LagrangianGreedy,0,0,0.00474515,2.46721,2.30259,5,0.024435,0,10,0,0,1
Ch6-OV-LearnedMask-Full,14.0273,2,100,LagrangianGreedy,0,0,0.0239363,12.6414,2.30259,21,0.623294,176,238,0,0,1
Ch6-OV-LearnedMask-Full,14.0348,4,28,LagrangianGreedy,0,0,0.0238915,12.6414,2.30259,21,0.520012,161,205,0,0,1
Ch6-OV-LearnedMask-Full,14.4809,18,2,LagrangianGreedy,0,0,0.0239408,12.336,2.30259,21,0.575781,169,234,0,0,1
Ch6-OV-LearnedMask-Full,14.5044,6,15,LagrangianGreedy,1,0,0.0107759,4.01827,2.30259,10,0.262342,70,96,0,0,1.00858
Ch6-OV-LearnedMask-Full,14.6026,13,3,LagrangianGreedy,1,0,0.0203844,9.86883,2.30259,18,0.394165,100,159,0,0,1.03783
Ch6-OV-LearnedMask-Full,14.7076,15,23,LagrangianGreedy,0,0,0.0239414,12.6414,2.30259,21,0.548827,119,180,0,0,1
Ch6-OV-LearnedMask-Full,14.8131,14,132,LagrangianGreedy,0,0,0.00236867,1.38629,2.30259,3,0.013555,0,3,0,0,1
Ch6-OV-LearnedMask-Full,14.8149,16,31,LagrangianGreedy,1,1,0.00717542,2.24421,2.30259,7,0.244612,52,110,0,0,0.999708
Ch6-OV-LearnedMask-Full,14.8287,9,97,LagrangianGreedy,0,0,0.0238937,12.0307,2.30259,21,0.439959,118,178,0,0,1
Ch6-OV-LearnedMask-Full,15.0587,20,3,LagrangianGreedy,0,0,0.0238787,12.336,2.30259,21,0.583397,134,224,0,0,1
Ch6-OV-LearnedMask-Full,15.06,3,85,LagrangianGreedy,0,0,0.0143566,6.48548,2.30259,13,0.573637,84,115,0,0,1.02438
Ch6-OV-LearnedMask-Full,15.0602,19,125,LagrangianGreedy,0,0,0.0238336,13.2522,2.30259,21,0.463939,107,150,0,0,1
Ch6-OV-LearnedMask-Full,15.1394,12,147,LagrangianGreedy,0,0,0.0238659,13.2522,2.30259,21,0.30809,77,115,0,0,1
Ch6-OV-LearnedMask-Full,15.3471,1,49,LagrangianGreedy,0,0,0.00474931,2.46721,2.30259,5,0.027164,0,8,0,0,1
Ch6-OV-LearnedMask-Full,15.3654,7,102,LagrangianGreedy,0,0,0.0238872,12.336,2.30259,21,0.41173,99,164,0,0,1
