simTime,src,dst,hops,realDelayMs,trustCost,budget,violated,policyMode
39.1432,12,218,3,3.77662,0.381724,2.30259,0,LagrangianGreedy
39.2101,76,158,3,4.74861,0.393612,2.30259,0,LagrangianGreedy
39.9382,346,159,3,4.14563,0.695087,2.30259,0,LagrangianGreedy
40.2195,190,386,3,4.04211,0.442872,2.30259,0,LagrangianGreedy
40.2323,232,377,3,3.91764,0.372596,2.30259,0,LagrangianGreedy
40.609,265,68,3,11.8981,0.838524,2.30259,0,LagrangianGreedy
40.7099,343,27,3,19.0978,0.506491,2.30259,0,LagrangianGreedy
40.8433,295,236,3,3.81532,0.563481,2.30259,0,LagrangianGreedy
41.0154,367,555,3,3.95979,0.887845,2.30259,0,LagrangianGreedy
41.1344,361,346,3,4.04486,0.776554,2.30259,0,LagrangianGreedy
41.2276,183,243,3,3.95212,0.97158,2.30259,0,LagrangianGreedy
41.2366,397,184,3,4.37543,0.712635,2.30259,0,LagrangianGreedy
41.2465,52,239,3,4.19192,0.553367,2.30259,0,LagrangianGreedy
41.316,220,501,3,4.21009,0.556814,2.30259,0,LagrangianGreedy
41.3435,175,79,3,4.18341,0.65562,2.30259,0,LagrangianGreedy
41.4348,221,288,3,3.83729,0.412698,2.30259,0,LagrangianGreedy
41.7273,303,230,3,4.03679,0.867663,2.30259,0,LagrangianGreedy
41.8169,290,68,3,3.77919,0.605397,2.30259,0,LagrangianGreedy
41.8386,401,153,1,1.8207,0.106667,2.30259,0,LagrangianGreedy
41.9243,378,200,3,3.90923,0.41671,2.30259,0,LagrangianGreedy
42.0185,21,6,2,3.20204,0.224682,2.30259,0,LagrangianGreedy
42.1167,194,349,3,4.50696,0.57498,2.30259,0,LagrangianGreedy
42.1443,302,181,3,3.96438,0.544219,2.30259,0,LagrangianGreedy
42.2353,172,516,3,3.68636,0.372265,2.30259,0,LagrangianGreedy
42.2493,156,551,3,4.35514,0.389087,2.30259,0,LagrangianGreedy
42.4147,422,140,3,4.70338,0.814233,2.30259,0,LagrangianGreedy
42.509,359,471,3,7.90732,0.670407,2.30259,0,LagrangianGreedy
42.5176,332,481,1,1.81425,0.100892,2.30259,0,LagrangianGreedy
42.6177,335,177,1,1.80989,0.0837785,2.30259,0,LagrangianGreedy
42.7343,241,222,3,3.78054,0.684873,2.30259,0,LagrangianGreedy
43.0399,116,305,3,4.13192,0.364348,2.30259,0,LagrangianGreedy
43.145,216,115,3,4.23314,0.399392,2.30259,0,LagrangianGreedy
43.2256,112,516,3,3.79015,0.662473,2.30259,0,LagrangianGreedy
43.3159,49,527,3,4.32765,1.02663,2.30259,0,LagrangianGreedy
43.4173,247,500,3,4.06182,0.711842,2.30259,0,LagrangianGreedy
43.5235,113,439,3,3.88448,0.5511,2.30259,0,LagrangianGreedy
43.7349,108,298,1,1.86834,0.119791,2.30259,0,LagrangianGreedy
43.7404,365,226,3,4.12474,0.916108,2.30259,0,LagrangianGreedy
43.7426,27,359,1,2.74602,0.190223,2.30259,0,LagrangianGreedy
43.9269,421,481,3,4.40505,0.41518,2.30259,0,LagrangianGreedy
44.112,415,476,3,4.8768,0.43263,2.30259,0,LagrangianGreedy
44.5442,444,436,3,4.08454,0.415286,2.30259,0,LagrangianGreedy
44.9355,192,188,3,4.42541,1.05428,2.30259,0,LagrangianGreedy
44.9392,275,461,3,4.6036,0.331498,2.30259,0,LagrangianGreedy
45.2087,320,363,3,15.5324,0.632492,2.30259,0,LagrangianGreedy
45.2277,183,352,3,4.05208,0.588621,2.30259,0,LagrangianGreedy
45.316,220,520,3,4.20549,0.822422,2.30259,0,LagrangianGreedy
45.6195,494,337,3,4.18924,0.573227,2.30259,0,LagrangianGreedy
45.8357,267,17,3,4.39457,0.695962,2.30259,0,LagrangianGreedy
45.9176,495,557,3,3.99917,0.680284,2.30259,0,LagrangianGreedy
46.1282,448,369,3,4.39834,0.800886,2.30259,0,LagrangianGreedy
46.1498,154,370,3,3.94226,0.599833,2.30259,0,LagrangianGreedy
46.3112,426,137,3,3.66902,0.970537,2.30259,0,LagrangianGreedy
46.6421,95,296,3,4.159,0.439734,2.30259,0,LagrangianGreedy
46.6453,157,166,3,4.40857,0.710932,2.30259,0,LagrangianGreedy
46.7366,322,558,3,3.93977,0.73952,2.30259,0,LagrangianGreedy
46.7485,484,26,2,2.9519,0.607637,2.30259,0,LagrangianGreedy
47.0415,162,543,3,3.81562,0.550851,2.30259,0,LagrangianGreedy
47.2286,183,145,3,5.00752,0.974232,2.30259,0,LagrangianGreedy
47.4149,474,294,3,4.03606,0.624098,2.30259,0,LagrangianGreedy
47.4349,221,478,3,3.93581,0.699454,2.30259,0,LagrangianGreedy
47.6156,201,63,1,1.94242,0.160059,2.30259,0,LagrangianGreedy
47.6258,286,305,3,5.29751,0.328937,2.30259,0,LagrangianGreedy
47.7343,350,355,3,4.11781,0.60063,2.30259,0,LagrangianGreedy
48.1444,302,443,3,4.0634,0.976584,2.30259,0,LagrangianGreedy
48.22,190,437,3,4.45531,0.397451,2.30259,0,LagrangianGreedy
48.3338,77,490,3,4.93129,0.708031,2.30259,0,LagrangianGreedy
48.7435,351,515,3,4.01782,0.490917,2.30259,0,LagrangianGreedy
48.7485,229,163,1,1.85876,0.137988,2.30259,0,LagrangianGreedy
48.8391,507,481,3,3.90415,0.548581,2.30259,0,LagrangianGreedy
