configName,simTime,src,dst,policyMode,reachable,feasible,totalDelay,totalTrustCost,budget,hops,computeTimeMs,pipMasked,pipCandidates,pipDijkstraMs,pipNodesExpanded,lambda
CMDP-PPOLag,10.5722,1,49,RLPolicy,0,0,0.0248307,2.46721,2.30259,5,0.025704,0,0,0,0,1
CMDP-PPOLag,10.8935,2,59,RLPolicy,0,0,0.0528152,12.6414,2.30259,21,0.111049,0,0,0,0,1
CMDP-PPOLag,11.1491,3,15,RLPolicy,1,0,0.0298642,4.71142,2.30259,11,0.078989,0,0,0,0,1.01204
CMDP-PPOLag,11.3331,5,78,RLPolicy,0,0,0.0521568,12.6414,2.30259,21,0.110675,0,0,0,0,1
CMDP-PPOLag,11.5406,0,68,RLPolicy,0,0,0.0532686,12.6414,2.30259,21,0.155679,0,0,0,0,1
CMDP-PPOLag,12.4666,4,68,RLPolicy,0,0,0.0495857,12.6414,2.30259,21,0.152066,0,0,0,0,1
CMDP-PPOLag,12.5722,1,49,RLPolicy,0,0,0.0248332,2.46721,2.30259,5,0.017982,0,0,0,0,1
CMDP-PPOLag,12.8502,7,113,RLPolicy,0,0,0.0513335,11.9483,2.30259,20,0.146471,0,0,0,0,1
CMDP-PPOLag,12.8935,2,124,RLPolicy,0,0,0.0527942,12.6414,2.30259,21,0.1031,0,0,0,0,1
CMDP-PPOLag,13.1419,8,90,RLPolicy,0,0,0.0544212,12.6414,2.30259,21,0.170978,0,0,0,0,1
CMDP-PPOLag,13.1491,3,117,RLPolicy,0,0,0.0417046,12.0307,2.30259,21,0.091836,0,0,0,0,1.01204
CMDP-PPOLag,13.1675,11,54,RLPolicy,0,0,0.0378223,1.38629,2.30259,3,0.028769,0,0,0,0,1
CMDP-PPOLag,13.3331,5,18,RLPolicy,0,0,0.0521409,12.6414,2.30259,21,0.109009,0,0,0,0,1
CMDP-PPOLag,13.3535,6,113,RLPolicy,1,1,0.0224182,1.46868,2.30259,5,0.060187,0,0,0,0,0.99583
CMDP-PPOLag,13.5229,10,49,RLPolicy,0,0,0.0437889,2.46721,2.30259,5,0.042799,0,0,0,0,1
CMDP-PPOLag,13.5406,0,90,RLPolicy,0,0,0.0532594,12.6414,2.30259,21,0.090186,0,0,0,0,1
CMDP-PPOLag,13.8125,12,101,RLPolicy,0,0,0.0237741,12.6414,2.30259,21,0.147623,0,0,0,0,1
CMDP-PPOLag,13.8892,9,113,RLPolicy,0,0,0.0503292,10.562,2.30259,18,0.14136,0,0,0,0,1
CMDP-PPOLag,13.8921,14,92,RLPolicy,0,0,0.032477,1.38629,2.30259,3,0.025895,0,0,0,0,1
CMDP-PPOLag,14.1563,17,139,RLPolicy,0,0,0.0472865,12.336,2.30259,21,0.161577,0,0,0,0,1
CMDP-PPOLag,14.2029,13,106,RLPolicy,0,0,0.0237938,12.6414,2.30259,21,0.174328,0,0,0,0,1
CMDP-PPOLag,14.3827,18,139,RLPolicy,0,0,0.0488823,12.336,2.30259,21,0.348641,0,0,0,0,1
CMDP-PPOLag,14.3899,15,77,RLPolicy,0,0,0.0568605,12.6414,2.30259,21,0.149666,0,0,0,0,1
CMDP-PPOLag,14.4666,4,47,RLPolicy,0,0,0.049589,12.6414,2.30259,21,0.274448,0,0,0,0,1
CMDP-PPOLag,14.5722,1,49,RLPolicy,0,0,0.0236144,2.46721,2.30259,5,0.03588,0,0,0,0,1
CMDP-PPOLag,14.8502,7,113,RLPolicy,0,0,0.0406468,6.01533,2.30259,11,0.044663,0,0,0,0,1
CMDP-PPOLag,14.8935,2,93,RLPolicy,0,0,0.0527358,12.6414,2.30259,21,0.152503,0,0,0,0,1
CMDP-PPOLag,15.1016,16,150,RLPolicy,0,0,0.0381041,10.562,2.30259,18,0.155537,0,0,0,0,1
CMDP-PPOLag,15.1419,8,79,RLPolicy,0,0,0.0544257,12.6414,2.30259,21,0.137792,0,0,0,0,1
CMDP-PPOLag,15.1419,23,88,RLPolicy,0,0,0.0449835,10.785,2.30259,17,0.180655,0,0,0,0,1
CMDP-PPOLag,15.1491,3,39,RLPolicy,0,0,0.0515398,12.0307,2.30259,21,0.152133,0,0,0,0,1.01204
CMDP-PPOLag,15.1675,11,26,RLPolicy,0,0,0.00355208,2.07944,2.30259,4,0.018247,0,0,0,0,1
CMDP-PPOLag,15.2229,22,84,RLPolicy,0,0,0.0189748,11.0904,2.30259,17,0.13198,0,0,0,0,1
CMDP-PPOLag,15.2845,24,15,RLPolicy,0,0,0.0580313,13.2522,2.30259,21,0.17272,0,0,0,0,1
CMDP-PPOLag,15.3331,5,18,RLPolicy,0,0,0.0533118,12.9468,2.30259,21,0.189748,0,0,0,0,1
CMDP-PPOLag,15.3535,6,39,RLPolicy,0,0,0.0414684,12.0307,2.30259,21,0.106389,0,0,0,0,0.99583
CMDP-PPOLag,15.5229,10,49,RLPolicy,0,0,0.0437956,2.46721,2.30259,5,0.029474,0,0,0,0,1
CMDP-PPOLag,15.5406,0,59,RLPolicy,0,0,0.0520319,12.6414,2.30259,21,0.348511,0,0,0,0,1
CMDP-PPOLag,15.7598,26,143,RLPolicy,0,0,0.0376926,2.07944,2.30259,4,0.044596,0,0,0,0,1
CMDP-PPOLag,15.8125,12,77,RLPolicy,0,0,0.0237861,12.6414,2.30259,21,0.104881,0,0,0,0,1
CMDP-PPOLag,15.8892,9,129,RLPolicy,0,0,0.0538663,12.9468,2.30259,21,0.146868,0,0,0,0,1
CMDP-PPOLag,15.8921,14,92,RLPolicy,0,0,0.032477,1.38629,2.30259,3,0.009918,0,0,0,0,1
CMDP-PPOLag,16.0157,20,167,RLPolicy,0,0,0.0236908,12.9468,2.30259,21,0.250355,0,0,0,0,1
CMDP-PPOLag,16.0171,19,88,RLPolicy,0,0,0.0474833,12.8644,2.30259,20,0.172289,0,0,0,0,1
CMDP-PPOLag,16.0675,21,82,RLPolicy,0,0,0.0448349,12.9468,2.30259,21,0.324473,0,0,0,0,1
CMDP-PPOLag,16.1563,17,0,RLPolicy,0,0,0.0472612,12.8237,2.30259,21,0.103154,0,0,0,0,1
CMDP-PPOLag,16.2029,13,41,RLPolicy,0,0,0.0574971,12.9468,2.30259,21,0.099565,0,0,0,0,1
CMDP-PPOLag,16.2191,25,52,RLPolicy,0,0,0.0533964,12.9468,2.30259,21,0.564775,0,0,0,0,1
CMDP-PPOLag,16.3341,37,49,RLPolicy,0,0,0.041493,3.64806,2.30259,6,0.057652,0,0,0,0,1
CMDP-PPOLag,16.3827,18,5,RLPolicy,0,0,0.0488715,12.336,2.30259,21,0.128905,0,0,0,0,1
CMDP-PPOLag,16.3899,15,22,RLPolicy,0,0,0.0568074,12.9468,2.30259,21,0.097,0,0,0,0,1
CMDP-PPOLag,16.4666,4,31,RLPolicy,0,0,0.0528702,12.6414,2.30259,21,0.218922,0,0,0,0,1
CMDP-PPOLag,16.4706,27,52,RLPolicy,0,0,0.054694,12.9468,2.30259,21,0.235579,0,0,0,0,1
CMDP-PPOLag,16.5722,1,49,RLPolicy,0,0,0.0248062,3.16035,2.30259,6,0.017545,0,0,0,0,1
CMDP-PPOLag,16.7052,28,5,RLPolicy,0,0,0.0525373,12.336,2.30259,21,0.233508,0,0,0,0,1
CMDP-PPOLag,16.751,29,150,RLPolicy,0,0,0.0426504,12.6414,2.30259,21,0.374785,0,0,0,0,1
CMDP-PPOLag,16.8502,7,129,RLPolicy,0,0,0.05248,12.9468,2.30259,21,0.189081,0,0,0,0,1
CMDP-PPOLag,16.8935,2,68,RLPolicy,0,0,0.052723,12.6414,2.30259,21,0.195831,0,0,0,0,1
CMDP-PPOLag,16.9325,32,82,RLPolicy,0,0,0.0422829,12.6414,2.30259,21,0.299302,0,0,0,0,1
CMDP-PPOLag,16.9851,33,166,RLPolicy,0,0,0.0237825,12.6414,2.30259,21,0.268727,0,0,0,0,1
CMDP-PPOLag,17.0336,40,87,RLPolicy,0,0,0.051351,12.6414,2.30259,21,0.239749,0,0,0,0,1
CMDP-PPOLag,17.0339,31,154,RLPolicy,0,0,0.0237174,13.8629,2.30259,21,0.193568,0,0,0,0,1
CMDP-PPOLag,17.0987,39,162,RLPolicy,0,0,0.0549566,13.2522,2.30259,21,0.204346,0,0,0,0,1
CMDP-PPOLag,17.1016,16,150,RLPolicy,0,0,0.0416712,12.6414,2.30259,21,0.128991,0,0,0,0,1
CMDP-PPOLag,17.1114,38,76,RLPolicy,0,0,0.0237417,12.336,2.30259,21,0.498254,0,0,0,0,1
CMDP-PPOLag,17.1419,8,62,RLPolicy,0,0,0.0540421,13.2522,2.30259,21,0.205077,0,0,0,0,1
CMDP-PPOLag,17.1419,23,88,RLPolicy,0,0,0.0485386,12.8644,2.30259,20,0.113743,0,0,0,0,1
CMDP-PPOLag,17.1491,3,85,RLPolicy,1,0,0.0444057,7.48401,2.30259,15,0.098107,0,0,0,0,1.03795
CMDP-PPOLag,17.1675,11,26,RLPolicy,0,0,0.0341136,2.77259,2.30259,5,0.038812,0,0,0,0,1
CMDP-PPOLag,17.2229,22,138,RLPolicy,0,0,0.0236854,13.8629,2.30259,21,0.11678,0,0,0,0,1
CMDP-PPOLag,17.2845,24,162,RLPolicy,0,0,0.0580495,13.2522,2.30259,21,0.145303,0,0,0,0,1
CMDP-PPOLag,17.3009,35,18,RLPolicy,1,0,0.0107477,4.62903,2.30259,10,0.180386,0,0,0,0,1.01163
CMDP-PPOLag,17.3331,5,16,RLPolicy,0,0,0.0533035,12.9468,2.30259,21,0.157991,0,0,0,0,1
CMDP-PPOLag,17.3535,6,69,RLPolicy,1,0,0.0212375,3.54812,2.30259,8,0.112954,0,0,0,0,1.00206
CMDP-PPOLag,17.5229,10,49,RLPolicy,0,0,0.0457333,3.16035,2.30259,6,0.058931,0,0,0,0,1
CMDP-PPOLag,17.5406,0,139,RLPolicy,0,0,0.0520207,12.6414,2.30259,21,0.150373,0,0,0,0,1
CMDP-PPOLag,17.7598,26,11,RLPolicy,0,0,0.0047363,2.77259,2.30259,5,0.019249,0,0,0,0,1
CMDP-PPOLag,17.8125,12,136,RLPolicy,0,0,0.0237194,13.2522,2.30259,21,0.238575,0,0,0,0,1
CMDP-PPOLag,17.815,30,77,RLPolicy,0,0,0.0532475,13.2522,2.30259,21,0.245031,0,0,0,0,1
CMDP-PPOLag,17.8892,9,58,RLPolicy,0,0,0.0538414,12.9468,2.30259,21,0.203755,0,0,0,0,1
CMDP-PPOLag,17.8921,14,92,RLPolicy,0,0,0.0336435,2.07944,2.30259,4,0.034966,0,0,0,0,1
CMDP-PPOLag,17.909,45,159,RLPolicy,0,0,0.0348095,1.38629,2.30259,3,0.033997,0,0,0,0,1
CMDP-PPOLag,17.989,34,25,RLPolicy,0,0,0.0620361,12.6414,2.30259,21,0.363118,0,0,0,0,1
CMDP-PPOLag,17.9998,36,69,RLPolicy,0,0,0.0237264,13.2522,2.30259,21,0.327088,0,0,0,0,1
CMDP-PPOLag,18.0157,20,23,RLPolicy,0,0,0.023702,12.6414,2.30259,21,0.225434,0,0,0,0,1
CMDP-PPOLag,18.0171,19,66,RLPolicy,0,0,0.0486623,13.5576,2.30259,21,0.098508,0,0,0,0,1
CMDP-PPOLag,18.034,47,163,RLPolicy,0,0,0.0237407,12.9468,2.30259,21,0.272551,0,0,0,0,1
CMDP-PPOLag,18.0675,21,73,RLPolicy,0,0,0.0448307,12.9468,2.30259,21,0.152688,0,0,0,0,1
CMDP-PPOLag,18.1274,50,21,RLPolicy,0,0,0.023682,13.8629,2.30259,21,0.266991,0,0,0,0,1
CMDP-PPOLag,18.138,41,75,RLPolicy,0,0,0.0551452,13.2522,2.30259,21,0.390236,0,0,0,0,1
CMDP-PPOLag,18.1563,17,33,RLPolicy,0,0,0.0523608,12.336,2.30259,21,0.317487,0,0,0,0,1
CMDP-PPOLag,18.2029,13,15,RLPolicy,0,0,0.0548418,12.9468,2.30259,21,0.355158,0,0,0,0,1
CMDP-PPOLag,18.2191,25,87,RLPolicy,0,0,0.0533942,12.9468,2.30259,21,0.174121,0,0,0,0,1
CMDP-PPOLag,18.2377,51,63,RLPolicy,0,0,0.0237035,13.8629,2.30259,21,0.217659,0,0,0,0,1
CMDP-PPOLag,18.3341,37,10,RLPolicy,0,0,0.0390933,2.26176,2.30259,4,0.051924,0,0,0,0,1
CMDP-PPOLag,18.3827,18,53,RLPolicy,0,0,0.0515306,12.336,2.30259,21,0.259989,0,0,0,0,1
CMDP-PPOLag,18.3899,15,84,RLPolicy,0,0,0.028852,2.07944,2.30259,4,0.056132,0,0,0,0,1
CMDP-PPOLag,18.4292,57,218,RLPolicy,0,0,0.023701,13.8629,2.30259,21,0.223421,0,0,0,0,1
CMDP-PPOLag,18.4666,4,142,RLPolicy,0,0,0.0528711,12.6414,2.30259,21,0.198901,0,0,0,0,1
CMDP-PPOLag,18.4706,27,87,RLPolicy,0,0,0.0546906,12.9468,2.30259,21,0.153685,0,0,0,0,1
CMDP-PPOLag,18.4725,42,25,RLPolicy,0,0,0.0529452,12.6414,2.30259,21,0.238036,0,0,0,0,1
CMDP-PPOLag,18.5371,58,170,RLPolicy,0,0,0.0649884,13.5576,2.30259,21,0.389899,0,0,0,0,1
CMDP-PPOLag,18.5722,1,49,RLPolicy,0,0,0.0226203,3.16035,2.30259,6,0.12402,0,0,0,0,1
CMDP-PPOLag,18.6401,54,189,RLPolicy,0,0,0.0343995,2.77259,2.30259,5,0.052587,0,0,0,0,1
CMDP-PPOLag,18.7052,28,174,RLPolicy,0,0,0.0525314,12.6414,2.30259,21,0.146875,0,0,0,0,1
CMDP-PPOLag,18.7187,55,178,RLPolicy,0,0,0.0166232,9.70406,2.30259,15,0.179896,0,0,0,0,1
CMDP-PPOLag,18.7319,43,122,RLPolicy,0,0,0.0462013,13.2522,2.30259,21,0.292699,0,0,0,0,1
CMDP-PPOLag,18.751,29,18,RLPolicy,1,1,0.0224616,0.775531,2.30259,4,0.036468,0,0,0,0,0.992365
CMDP-PPOLag,18.8502,7,101,RLPolicy,0,0,0.0524769,12.9468,2.30259,21,0.162081,0,0,0,0,1
CMDP-PPOLag,18.8935,2,140,RLPolicy,0,0,0.0536054,12.6414,2.30259,21,0.424145,0,0,0,0,1
CMDP-PPOLag,18.9325,32,122,RLPolicy,0,0,0.0422326,13.2522,2.30259,21,0.313137,0,0,0,0,1
CMDP-PPOLag,18.9851,33,192,RLPolicy,0,0,0.0237651,12.9468,2.30259,21,0.291323,0,0,0,0,1
CMDP-PPOLag,19.0336,40,151,RLPolicy,0,0,0.0237155,12.9468,2.30259,21,0.158895,0,0,0,0,1
CMDP-PPOLag,19.0339,31,144,RLPolicy,0,0,0.0237855,12.336,2.30259,21,0.165065,0,0,0,0,1
CMDP-PPOLag,19.0412,46,165,RLPolicy,0,0,0.0237858,12.6414,2.30259,21,0.504197,0,0,0,0,1
CMDP-PPOLag,19.0987,39,84,RLPolicy,0,0,0.0431147,6.32071,2.30259,11,0.10616,0,0,0,0,1
CMDP-PPOLag,19.1016,16,8,RLPolicy,0,0,0.0463122,12.336,2.30259,21,0.277156,0,0,0,0,1
CMDP-PPOLag,19.1082,44,17,RLPolicy,0,0,0.0237756,12.6414,2.30259,21,0.393199,0,0,0,0,1
CMDP-PPOLag,19.1114,38,112,RLPolicy,0,0,0.0237469,12.336,2.30259,21,0.148171,0,0,0,0,1
CMDP-PPOLag,19.1419,8,155,RLPolicy,0,0,0.0540311,13.2522,2.30259,21,0.165374,0,0,0,0,1
CMDP-PPOLag,19.1419,23,25,RLPolicy,0,0,0.0497483,12.6414,2.30259,21,0.231751,0,0,0,0,1
CMDP-PPOLag,19.1491,3,70,RLPolicy,0,0,0.0421869,12.336,2.30259,21,0.230444,0,0,0,0,1.03795
CMDP-PPOLag,19.1675,11,26,RLPolicy,0,0,0.0341137,2.77259,2.30259,5,0.020471,0,0,0,0,1
CMDP-PPOLag,19.2007,59,62,RLPolicy,0,0,0.0236845,13.8629,2.30259,21,0.289793,0,0,0,0,1
CMDP-PPOLag,19.2229,22,84,RLPolicy,0,0,0.0236939,13.8629,2.30259,21,0.236769,0,0,0,0,1
CMDP-PPOLag,19.2845,24,178,RLPolicy,0,0,0.0547481,10.785,2.30259,17,0.250751,0,0,0,0,1
CMDP-PPOLag,19.3009,35,192,RLPolicy,0,0,0.0237492,12.9468,2.30259,21,0.232114,0,0,0,0,1.01163
CMDP-PPOLag,19.3057,60,100,RLPolicy,0,0,0.0236873,13.8629,2.30259,21,0.242023,0,0,0,0,1
CMDP-PPOLag,19.3331,5,18,RLPolicy,1,1,0.0316444,0.387766,2.30259,3,0.100999,0,0,0,0,0.990426
CMDP-PPOLag,19.3535,6,70,RLPolicy,0,0,0.0366577,12.336,2.30259,21,0.171489,0,0,0,0,1.00206
CMDP-PPOLag,19.4078,52,86,RLPolicy,0,0,0.0236808,13.8629,2.30259,21,0.441627,0,0,0,0,1
CMDP-PPOLag,19.4146,49,10,RLPolicy,0,0,0.0399002,3.64806,2.30259,6,0.045678,0,0,0,0,1
CMDP-PPOLag,19.4294,61,162,RLPolicy,0,0,0.0237005,13.8629,2.30259,21,0.352604,0,0,0,0,1
CMDP-PPOLag,19.4598,66,23,RLPolicy,1,1,0.00241015,0.693147,2.30259,3,0.101409,0,0,0,0,0.991953
CMDP-PPOLag,19.4782,70,126,RLPolicy,0,0,0.0236816,13.8629,2.30259,21,0.300156,0,0,0,0,1
CMDP-PPOLag,19.5062,48,221,RLPolicy,0,0,0.0236962,13.8629,2.30259,21,0.216383,0,0,0,0,1
CMDP-PPOLag,19.5229,10,49,RLPolicy,0,0,0.0457408,3.16035,2.30259,6,0.020364,0,0,0,0,1
CMDP-PPOLag,19.5406,0,142,RLPolicy,0,0,0.0530169,12.6414,2.30259,21,0.648949,0,0,0,0,1
CMDP-PPOLag,19.6439,53,192,RLPolicy,1,1,0.00478135,2.07944,2.30259,5,0.125055,0,0,0,0,0.998884
CMDP-PPOLag,19.7193,68,72,RLPolicy,0,0,0.0047496,2.77259,2.30259,5,0.105335,0,0,0,0,1
CMDP-PPOLag,19.7598,26,189,RLPolicy,0,0,0.0321992,2.77259,2.30259,5,0.042337,0,0,0,0,1
CMDP-PPOLag,19.8125,12,106,RLPolicy,0,0,0.023736,12.9468,2.30259,21,0.168547,0,0,0,0,1
CMDP-PPOLag,19.815,30,178,RLPolicy,0,0,0.0496591,11.4781,2.30259,18,0.135338,0,0,0,0,1
CMDP-PPOLag,19.8168,56,188,RLPolicy,0,0,0.0236985,13.8629,2.30259,21,0.49288,0,0,0,0,1
CMDP-PPOLag,19.8892,9,183,RLPolicy,0,0,0.053848,12.9468,2.30259,21,0.182531,0,0,0,0,1
CMDP-PPOLag,19.8921,14,39,RLPolicy,0,0,0.0237476,13.2522,2.30259,21,0.199533,0,0,0,0,1
CMDP-PPOLag,19.909,45,231,RLPolicy,0,0,0.00240094,1.38629,2.30259,3,0.015218,0,0,0,0,1
CMDP-PPOLag,19.9604,67,195,RLPolicy,0,0,0.0237012,13.8629,2.30259,21,0.228422,0,0,0,0,1
CMDP-PPOLag,19.989,34,151,RLPolicy,0,0,0.062035,12.6414,2.30259,21,0.196403,0,0,0,0,1
CMDP-PPOLag,19.9998,36,69,RLPolicy,0,0,0.0558974,13.2522,2.30259,21,0.145809,0,0,0,0,1
CMDP-PPOLag,20.0157,20,42,RLPolicy,0,0,0.0236912,12.9468,2.30259,21,0.344234,0,0,0,0,1
CMDP-PPOLag,20.0171,19,170,RLPolicy,0,0,0.0486555,13.5576,2.30259,21,0.314161,0,0,0,0,1
CMDP-PPOLag,20.034,47,108,RLPolicy,0,0,0.0237359,12.9468,2.30259,21,0.232164,0,0,0,0,1
CMDP-PPOLag,20.0675,21,115,RLPolicy,0,0,0.0448304,12.9468,2.30259,21,0.294176,0,0,0,0,1
CMDP-PPOLag,20.1274,50,25,RLPolicy,0,0,0.0236925,13.8629,2.30259,21,0.191772,0,0,0,0,1
CMDP-PPOLag,20.138,41,186,RLPolicy,0,0,0.055137,13.2522,2.30259,21,0.129423,0,0,0,0,1
CMDP-PPOLag,20.1454,65,131,RLPolicy,0,0,0.0237009,13.8629,2.30259,21,0.227454,0,0,0,0,1
CMDP-PPOLag,20.1563,17,124,RLPolicy,0,0,0.0523505,12.336,2.30259,21,0.180959,0,0,0,0,1
