configName,simTime,src,dst,policyMode,reachable,feasible,totalDelay,totalTrustCost,budget,hops,computeTimeMs,pipMasked,pipCandidates,pipDijkstraMs,pipNodesExpanded,lambda
Ch6-OV-Exact-Full,10.1519,-1,-1,ExactBaseline,0,0,0,0,2.30259,0,0.042401,0,0,0,0,1
Ch6-OV-Exact-Full,10.6993,2,79,ExactBaseline,1,1,0.00478598,1.77406,2.30259,5,0.071267,0,0,0,0,0.997357
Ch6-OV-Exact-Full,10.7411,-1,-1,ExactBaseline,0,0,0,0,2.30259,0,0.009203,0,0,0,0,1
Ch6-OV-Exact-Full,11.4661,-1,-1,ExactBaseline,0,0,0,0,2.30259,0,0.027685,0,0,0,0,1
Ch6-OV-Exact-Full,11.994,-1,-1,ExactBaseline,0,0,0,0,2.30259,0,0.174582,0,0,0,0,1
Ch6-OV-Exact-Full,12.1519,-1,-1,ExactBaseline,0,0,0,0,2.30259,0,0.131999,0,0,0,0,1
Ch6-OV-Exact-Full,12.5313,-1,-1,ExactBaseline,0,0,0,0,2.30259,0,0.091525,0,0,0,0,1
Ch6-OV-Exact-Full,12.6819,-1,-1,ExactBaseline,0,0,0,0,2.30259,0,0.065914,0,0,0,0,1
Ch6-OV-Exact-Full,12.6993,2,58,ExactBaseline,1,1,0.00359089,1.38629,2.30259,4,0.089691,0,0,0,0,0.992776
Ch6-OV-Exact-Full,12.7411,-1,-1,ExactBaseline,0,0,0,0,2.30259,0,0.008441,0,0,0,0,1
Ch6-OV-Exact-Full,12.832,-1,-1,ExactBaseline,0,0,0,0,2.30259,0,0.138356,0,0,0,0,1
Ch6-OV-Exact-Full,12.8831,7,110,ExactBaseline,1,1,0.00480354,2.07944,2.30259,5,0.069593,0,0,0,0,0.998884
Ch6-OV-Exact-Full,13.2853,-1,-1,ExactBaseline,0,0,0,0,2.30259,0,0.005968,0,0,0,0,1
Ch6-OV-Exact-Full,13.4358,-1,-1,ExactBaseline,0,0,0,0,2.30259,0,0.160636,0,0,0,0,1
Ch6-OV-Exact-Full,13.4661,-1,-1,ExactBaseline,0,0,0,0,2.30259,0,0.038559,0,0,0,0,1
Ch6-OV-Exact-Full,13.5683,-1,-1,ExactBaseline,0,0,0,0,2.30259,0,0.1215,0,0,0,0,1
Ch6-OV-Exact-Full,13.6011,-1,-1,ExactBaseline,0,0,0,0,2.30259,0,0.069649,0,0,0,0,1
Ch6-OV-Exact-Full,13.7533,-1,-1,ExactBaseline,0,0,0,0,2.30259,0,0.102208,0,0,0,0,1
Ch6-OV-Exact-Full,13.994,-1,-1,ExactBaseline,0,0,0,0,2.30259,0,0.11644,0,0,0,0,1
Ch6-OV-Exact-Full,14.0148,-1,-1,ExactBaseline,0,0,0,0,2.30259,0,0.006782,0,0,0,0,1
Ch6-OV-Exact-Full,14.055,-1,-1,ExactBaseline,0,0,0,0,2.30259,0,0.008446,0,0,0,0,1
Ch6-OV-Exact-Full,14.0586,-1,-1,ExactBaseline,0,0,0,0,2.30259,0,0.132073,0,0,0,0,1
