configName,simTime,src,dst,policyMode,reachable,feasible,totalDelay,totalTrustCost,budget,hops,computeTimeMs,pipMasked,pipCandidates,pipDijkstraMs,pipNodesExpanded,lambda
E3-LS-p030,11.06,-1,-1,ExactBaseline,0,0,0,0,1.20397,0,0.01646,0,0,0,0,1
E3-LS-p030,11.3471,-1,-1,ExactBaseline,0,0,0,0,1.20397,0,0.008675,0,0,0,0,1
E3-LS-p030,11.5304,-1,-1,ExactBaseline,0,0,0,0,1.20397,0,0.040387,0,0,0,0,1
E3-LS-p030,11.8236,-1,-1,ExactBaseline,0,0,0,0,1.20397,0,0.055308,0,0,0,0,1
E3-LS-p030,12.0273,-1,-1,ExactBaseline,0,0,0,0,1.20397,0,0.036988,0,0,0,0,1
E3-LS-p030,12.0348,-1,-1,ExactBaseline,0,0,0,0,1.20397,0,0.055933,0,0,0,0,1
E3-LS-p030,12.5044,-1,-1,ExactBaseline,0,0,0,0,1.20397,0,0.02234,0,0,0,0,1
E3-LS-p030,12.8287,-1,-1,ExactBaseline,0,0,0,0,1.20397,0,0.040706,0,0,0,0,1
E3-LS-p030,13.06,-1,-1,ExactBaseline,0,0,0,0,1.20397,0,0.021622,0,0,0,0,1
E3-LS-p030,13.1394,12,115,ExactBaseline,1,1,0.00240311,0.693147,1.20397,3,0.034905,0,0,0,0,0.997446
E3-LS-p030,13.3471,-1,-1,ExactBaseline,0,0,0,0,1.20397,0,0.009029,0,0,0,0,1
E3-LS-p030,13.3654,-1,-1,ExactBaseline,0,0,0,0,1.20397,0,0.055447,0,0,0,0,1
E3-LS-p030,13.3911,-1,-1,ExactBaseline,0,0,0,0,1.20397,0,0.066022,0,0,0,0,1
E3-LS-p030,13.5304,-1,-1,ExactBaseline,0,0,0,0,1.20397,0,0.047729,0,0,0,0,1
E3-LS-p030,13.7018,-1,-1,ExactBaseline,0,0,0,0,1.20397,0,0.006216,0,0,0,0,1
E3-LS-p030,13.8236,-1,-1,ExactBaseline,0,0,0,0,1.20397,0,0.112467,0,0,0,0,1
E3-LS-p030,14.0191,-1,-1,ExactBaseline,0,0,0,0,1.20397,0,0.00949,0,0,0,0,1
E3-LS-p030,14.0273,-1,-1,ExactBaseline,0,0,0,0,1.20397,0,0.058551,0,0,0,0,1
E3-LS-p030,14.0348,-1,-1,ExactBaseline,0,0,0,0,1.20397,0,0.051724,0,0,0,0,1
E3-LS-p030,14.4809,-1,-1,ExactBaseline,0,0,0,0,1.20397,0,0.072507,0,0,0,0,1
E3-LS-p030,14.5044,-1,-1,ExactBaseline,0,0,0,0,1.20397,0,0.027081,0,0,0,0,1
E3-LS-p030,14.6026,-1,-1,ExactBaseline,0,0,0,0,1.20397,0,0.055496,0,0,0,0,1
E3-LS-p030,14.7076,-1,-1,ExactBaseline,0,0,0,0,1.20397,0,0.056004,0,0,0,0,1
