configName,simTime,src,dst,policyMode,reachable,feasible,totalDelay,totalTrustCost,budget,hops,computeTimeMs,pipMasked,pipCandidates,pipDijkstraMs,pipNodesExpanded,lambda
E3-PPOPIP-p005,11.06,3,86,RLPolicy,1,1,0.0234925,2.54959,2.99573,7,0.259498,22,38,0.146125,45,0.997769
E3-PPOPIP-p005,11.3471,1,71,RLPolicy,0,0,0.033321,2.46721,2.99573,5,0.244296,6,10,0.210075,54,1
E3-PPOPIP-p005,11.5304,0,5,RLPolicy,0,0,0.0381359,4.93441,2.99573,9,0.361459,81,89,0.31201,56,1
E3-PPOPIP-p005,11.8236,5,46,RLPolicy,0,0,0.0392046,4.93441,2.99573,9,0.337977,81,89,0.244207,5,1
E3-PPOPIP-p005,12.0273,2,4,RLPolicy,0,0,0.0383146,4.93441,2.99573,9,0.364332,88,96,0.311825,60,1
E3-PPOPIP-p005,12.0348,4,59,RLPolicy,0,0,0.0335796,4.93441,2.99573,9,0.292982,91,99,0.210151,5,1
E3-PPOPIP-p005,12.5044,6,111,RLPolicy,1,1,0.042536,1.08091,2.99573,4,0.38907,0,24,0.305091,67,0.990426
E3-PPOPIP-p005,12.8287,9,83,RLPolicy,1,1,0.00599792,2.77259,2.99573,6,0.471844,51,69,0.346324,71,0.998884
E3-PPOPIP-p005,13.06,3,15,RLPolicy,1,1,0.0425729,2.85497,2.99573,7,0.284786,50,59,0.209805,71,0.997065
E3-PPOPIP-p005,13.1394,12,20,RLPolicy,0,0,0.0407058,5.60444,2.99573,9,0.411482,50,58,0.345959,33,1
E3-PPOPIP-p005,13.3471,1,71,RLPolicy,0,0,0.0333317,2.46721,2.99573,5,0.192193,6,10,0.175965,2,1
E3-PPOPIP-p005,13.3654,7,23,RLPolicy,0,0,0.0408553,4.62903,2.99573,9,0.461907,76,84,0.391091,33,1
E3-PPOPIP-p005,13.3911,8,28,RLPolicy,0,0,0.0396161,4.93441,2.99573,9,0.384263,90,98,0.325626,5,1
E3-PPOPIP-p005,13.5304,0,5,RLPolicy,0,0,0.0381473,4.93441,2.99573,9,0.231791,94,102,0.199111,80,1
E3-PPOPIP-p005,13.7018,11,54,RLPolicy,0,0,0.028371,1.38629,2.99573,3,0.292485,1,3,0.261145,34,1
E3-PPOPIP-p005,13.8236,5,46,RLPolicy,0,0,0.0392172,4.93441,2.99573,9,0.306746,91,99,0.273165,83,1
E3-PPOPIP-p005,14.0191,10,71,RLPolicy,0,0,0.0432138,2.46721,2.99573,5,0.364739,6,10,0.32636,85,1
E3-PPOPIP-p005,14.0273,2,4,RLPolicy,0,0,0.0383292,4.93441,2.99573,9,0.258476,104,112,0.220809,85,1
E3-PPOPIP-p005,14.0348,4,59,RLPolicy,0,0,0.0335944,4.93441,2.99573,9,0.264753,103,111,0.231072,85,1
E3-PPOPIP-p005,14.4809,18,79,RLPolicy,0,0,0.00956372,4.81135,2.99573,9,0.457666,93,101,0.368955,87,1
E3-PPOPIP-p005,14.5044,6,21,RLPolicy,0,0,0.0320908,5.60444,2.99573,9,0.274165,78,86,0.238195,39,0.990426
E3-PPOPIP-p005,14.6026,13,102,RLPolicy,1,0,0.00720989,3.16035,2.99573,7,0.587201,47,53,0.436003,87,1.00082
E3-PPOPIP-p005,14.7076,15,6,RLPolicy,1,1,0.0411651,2.92136,2.99573,8,0.624747,63,78,0.456053,88,0.999628
E3-PPOPIP-p005,14.8131,14,132,RLPolicy,0,0,0.0226295,1.38629,2.99573,3,0.388513,1,3,0.348836,90,1
E3-PPOPIP-p005,14.8149,16,59,RLPolicy,0,0,0.0381168,5.11674,2.99573,9,0.497855,120,128,0.420611,90,1
E3-PPOPIP-p005,14.8287,9,70,RLPolicy,0,0,0.0097365,4.93441,2.99573,9,0.27263,94,102,0.237082,2,0.998884
E3-PPOPIP-p005,15.0587,20,75,RLPolicy,1,1,0.0470181,2.85497,2.99573,7,0.859302,93,115,0.685393,93,0.999296
E3-PPOPIP-p005,15.06,3,30,RLPolicy,1,0,0.0340341,4.54665,2.99573,9,0.662161,82,90,0.473515,93,1.00482
E3-PPOPIP-p005,15.0602,19,21,RLPolicy,0,0,0.0378614,4.81135,2.99573,9,0.526808,87,95,0.407454,2,1
E3-PPOPIP-p005,15.1394,12,66,RLPolicy,1,1,0.0339955,1.38629,2.99573,4,0.398771,0,36,0.32344,94,0.991953
E3-PPOPIP-p005,15.3471,1,71,RLPolicy,0,0,0.0244742,2.46721,2.99573,5,0.457439,4,8,0.409415,97,1
E3-PPOPIP-p005,15.3654,7,118,RLPolicy,1,1,0.00721654,2.85497,2.99573,7,0.435913,64,78,0.31982,97,0.999296
E3-PPOPIP-p005,15.3911,8,79,RLPolicy,0,0,0.039633,4.93441,2.99573,9,0.459302,116,124,0.348369,97,1
E3-PPOPIP-p005,15.416,17,35,RLPolicy,0,0,0.0291398,5.11674,2.99573,9,0.863203,144,152,0.765306,97,1
E3-PPOPIP-p005,15.5304,0,44,RLPolicy,0,0,0.038895,5.2398,2.99573,9,0.554961,142,150,0.474011,97,1
E3-PPOPIP-p005,15.7018,11,143,RLPolicy,0,0,0.029555,2.07944,2.99573,4,0.293508,3,6,0.274152,103,1
E3-PPOPIP-p005,15.7398,27,82,RLPolicy,0,0,0.0496431,4.62903,2.99573,9,0.515506,199,207,0.428823,5,1
E3-PPOPIP-p005,15.8236,5,46,RLPolicy,0,0,0.0392384,4.93441,2.99573,9,0.64469,146,154,0.560323,104,1
E3-PPOPIP-p005,15.8562,22,121,RLPolicy,1,1,0.0363585,1.38629,2.99573,4,1.04857,0,48,0.928604,104,0.991953
E3-PPOPIP-p005,16.0119,30,87,RLPolicy,1,0,0.0419011,3.8535,2.99573,8,0.653426,110,117,0.447063,104,1.00429
E3-PPOPIP-p005,16.0153,21,7,RLPolicy,1,1,0.0459795,2.46721,2.99573,6,0.637215,80,110,0.454779,104,0.997357
E3-PPOPIP-p005,16.0171,24,96,RLPolicy,0,0,0.0357087,5.2398,2.99573,9,0.469541,22,30,0.414633,3,1
E3-PPOPIP-p005,16.0191,10,71,RLPolicy,0,0,0.0431785,2.46721,2.99573,5,0.284399,7,11,0.25566,3,1
E3-PPOPIP-p005,16.0273,2,4,RLPolicy,0,0,0.0364916,4.93441,2.99573,9,1.03227,146,154,0.68447,104,1
E3-PPOPIP-p005,16.0348,4,35,RLPolicy,0,0,0.0364023,4.93441,2.99573,9,0.593472,144,152,0.502315,104,1
E3-PPOPIP-p005,16.0396,29,35,RLPolicy,0,0,0.0398156,5.11674,2.99573,9,0.560577,155,163,0.463808,104,1
E3-PPOPIP-p005,16.1834,31,46,RLPolicy,0,0,0.0446552,5.42212,2.99573,9,0.585355,148,156,0.464069,105,1
E3-PPOPIP-p005,16.2109,33,123,RLPolicy,1,1,0.0378752,0.693147,2.99573,3,0.54269,0,50,0.457602,50,0.988487
E3-PPOPIP-p005,16.3245,23,112,RLPolicy,1,1,0.0370735,1.38629,2.99573,4,0.628151,0,55,0.501261,107,0.991953
E3-PPOPIP-p005,16.3419,32,12,RLPolicy,0,0,0.0510387,5.11674,2.99573,9,0.619137,164,172,0.500769,50,1
E3-PPOPIP-p005,16.3441,37,71,RLPolicy,0,0,0.00476797,2.95491,2.99573,5,0.617352,7,11,0.55143,107,1
E3-PPOPIP-p005,16.4532,28,16,RLPolicy,0,0,0.0438766,4.50597,2.99573,9,0.509708,114,122,0.379816,4,1
E3-PPOPIP-p005,16.4809,18,4,RLPolicy,1,1,0.0363766,0.387766,2.99573,3,0.415377,0,38,0.346289,51,0.98696
E3-PPOPIP-p005,16.5044,6,32,RLPolicy,0,0,0.0364503,5.42212,2.99573,9,0.461346,179,187,0.393651,2,0.990426
E3-PPOPIP-p005,16.6026,13,112,RLPolicy,1,1,0.036285,2.77259,2.99573,6,0.50775,27,109,0.321074,111,0.999707
E3-PPOPIP-p005,16.7076,15,70,RLPolicy,0,0,0.0416068,5.08565,2.99573,9,0.366425,125,133,0.326261,2,0.999628
E3-PPOPIP-p005,16.71,36,40,RLPolicy,1,0,0.0433545,3.16035,2.99573,7,0.738889,98,104,0.573949,112,1.00082
E3-PPOPIP-p005,16.8131,14,132,RLPolicy,0,0,0.0238135,2.07944,2.99573,4,0.324992,3,6,0.307731,57,1
E3-PPOPIP-p005,16.8149,16,35,RLPolicy,0,0,0.0380879,5.11674,2.99573,9,0.375882,160,168,0.332596,112,1
E3-PPOPIP-p005,16.8287,9,121,RLPolicy,0,0,0.00715258,3.8535,2.99573,7,0.52154,60,66,0.458415,4,0.998884
E3-PPOPIP-p005,16.8439,26,11,RLPolicy,0,0,0.0316985,2.07944,2.99573,4,0.73932,3,6,0.691909,112,1
E3-PPOPIP-p005,17.0587,20,194,RLPolicy,0,0,0.00956934,4.62903,2.99573,9,0.417856,191,199,0.364072,59,0.999296
E3-PPOPIP-p005,17.06,3,15,RLPolicy,1,1,0.0405446,2.85497,2.99573,7,0.502071,92,101,0.359349,115,1.00412
E3-PPOPIP-p005,17.0602,19,51,RLPolicy,1,1,0.0354817,2.85497,2.99573,7,0.637856,90,112,0.474647,115,0.999296
E3-PPOPIP-p005,17.1394,12,85,RLPolicy,0,0,0.00957141,4.93441,2.99573,9,0.728537,123,131,0.615457,59,0.991953
E3-PPOPIP-p005,17.1626,25,194,RLPolicy,0,0,0.0432215,4.62903,2.99573,9,0.876409,193,201,0.803204,59,1
E3-PPOPIP-p005,17.2315,38,177,RLPolicy,0,0,0.00954817,5.54518,2.99573,9,0.69006,133,141,0.561912,59,1
E3-PPOPIP-p005,17.2636,39,121,RLPolicy,0,0,0.0274048,3.8535,2.99573,7,1.34887,61,67,1.18293,59,1
E3-PPOPIP-p005,17.3471,1,71,RLPolicy,0,0,0.0244959,2.46721,2.99573,5,0.414796,7,11,0.387103,60,1
E3-PPOPIP-p005,17.3654,7,121,RLPolicy,0,0,0.011062,4.54665,2.99573,8,0.594811,84,91,0.533093,60,0.999296
